origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;CHV_sim_score;MLM_selection;MLM_substitution;MLM_sim_score
wiki_partially;1504;Also, avoiding touching one's eyes, nose or mouth with one's hands helps to prevent the flu.;flu;['flu'];flu;100.0;['fever', 'stroke', 'cold', 'infection', 'virus', 'pneumonia', 'cough', 'temperature', 'bleeding', 'pain'];fever;25
wiki_partially;1529;His face was permanently scarred by smallpox at the age of 7.;smallpox;['smallpox disease', 'alastrim'];smallpox disease;70.0;['pneumonia', 'cancer', 'radiation', 'tuberculosis', 'infection', 'smoking', 'trauma', 'cough', 'lung', 'flu'];cancer;14
wiki_partially;1532;The increased acid load damages the duodenum, which may eventually result in ulcers forming in the duodenum.;ulcers;['ulcer'];ulcer;100.0;['lesions', 'blood', 'bleeding', 'erosion', 'gas', 'stones', 'scars', 'inflammation', 'masses', 'stool'];lesions;36
wiki_partially;1544;"85% of children presenting to the emergency department have mild disease; severe croup is rare ((1%).";croup;['croup'];croup;100.0;['disease', 'inflammation', 'variant', 'flare', 'class', 'congestion', 'plaque', 'MR', 'type', 'MVP'];disease;0
wiki_partially;1545;The term preimplantation genetic screening (PGS) is used to denote procedures that do not look for a specific disease but use PGD techniques to identify embryos at risk.;PGS;['pyoderma gangrenosum'];pyoderma gangrenosum;9.0;['SAT', 'staging', 'iron', 'paints', 'STS', 'snaps', 'backwards', 'mon', 'DS', 'cape'];staging;29
wiki_partially;1549;Tsetse vector ranges mostly in the central part of Africa.;Tsetse;[];;;['Burr', 'Human', 'Fever', 'Red', 'Host', 'Fly', 'moth', 'Pig', 'parasite', 'Mouse'];Fever;20
wiki_partially;1550;Malaria is typically diagnosed by the microscopic examination of blood using blood films, or with antigen-based rapid diagnostic tests.;Malaria;['malaria', 'malarial fever'];malaria;100.0;['HIV', 'Mother', 'Disease', 'AIDS', 'Cancer', 'DR', 'ID', 'MR', 'Depression', 'Secondary'];Disease;31
wiki_partially;1552;There are several serious complications of malaria.;malaria;['malaria', 'malarial fever'];malaria;100.0;['infection', 'HIV', 'pneumonia', 'cancer', 'diabetes', 'depression', 'pregnancy', 'tuberculosis', 'infections', 'bleeding'];infection;15
wiki_partially;1554;There are a number of other methods to reduce mosquito bites and slow the spread of malaria.;malaria;['malaria', 'malarial fever'];malaria;100.0;['infection', 'disease', 'infections', 'virus', 'HIV', 'parasite', 'fever', 'tuberculosis', 'cancer', 'diseases'];disease;31
wiki_partially;1555;Symptoms of malaria can recur after varying symptom-free periods.;malaria;['malaria', 'malarial fever'];malaria;100.0;['infection', 'depression', 'anxiety', 'fatigue', 'pneumonia', 'fever', 'infections', 'HIV', 'cancer', 'flu'];infection;15
wiki_partially;1556;Intermittent preventive therapy is another intervention that has been used successfully to control malaria in pregnant women and infants, and in preschool children where transmission is seasonal.;malaria;['malaria', 'malarial fever'];malaria;100.0;['transmission', 'infection', 'disease', 'tuberculosis', 'infections', 'temperature', 'fever', 'HIV', 'virus', 'cancer'];infection;15
wiki_partially;1559;Drug resistance poses a growing problem in 21st century malaria treatment.;malaria;['malaria', 'malarial fever'];malaria;100.0;['parasite', 'tuberculosis', 'HIV', 'cancer', 'drug', 'virus', 'bacterial', 'local', 'viral', 'medical'];cancer;31
wiki_partially;1561;There are a number of drugs that can help prevent malaria while traveling in areas where it exists.;malaria;['malaria', 'malarial fever'];malaria;100.0;['tuberculosis', 'infection', 'travel', 'stroke', 'HIV', 'cancer', 'seizure', 'infections', 'bleeding', 'disease'];infection;15
wiki_partially;1570;Mosquito nets help keep mosquitoes away from people and reduce infection rates and transmission of malaria.;malaria;['malaria', 'malarial fever'];malaria;100.0;['infection', 'infections', 'disease', 'virus', 'parasite', 'diseases', 'fever', 'cancer', 'HIV', 'tuberculosis'];infection;15
wiki_partially;1573;This reduces the frequency with which malaria parasites complete their life cycle in the cell.;malaria;['malaria', 'malarial fever'];malaria;100.0;['parasite', 'human', 'blood', 'plasma', 'multiple', 'mitochondrial', 'liver', 'brain', 'mit', 'immune'];blood;17
wiki_partially;1580;The use of preventative drugs is seldom practical for those who reside in areas where malaria exists, and their use is usually only in short-term visitors and travellers.;malaria;['malaria', 'malarial fever'];malaria;100.0;['travel', 'tourism', 'HIV', 'immunity', 'Madagascar', 'Malawi', 'parasite', 'Africa', 'vaccine', 'sunshine'];HIV;20
wiki_partially;1581;Although tropical regions are most affected, malaria's furthest influence reaches into some temperate zones that have extreme seasonal changes.;malaria;['malaria', 'malarial fever'];malaria;100.0;['the', 'their', 'her', 'and', 'his', 'its', 'also', 'it', 'a', 'only', 'but'];the;0
wiki_partially;1585;After feeding, many mosquito rest on a nearby surface while digesting the bloodmeal, so if the walls of houses have been coated with insecticides, the resting mosquitoes can be killed before they can bite another person and transfer the malaria parasite.;malaria;['malaria', 'malarial fever'];malaria;100.0;['parasite', 'mitochondrial', 'blood', 'unknown', 'liver', 'death', 'surface', 'brain', 'plasma', 'entire'];blood;17
wiki_partially;1595;"Sande died of an apparent anorexia in 1957, after a long fast when she was 20; at the time of her death, she weighed only 60 pounds.";anorexia;['anorexia', 'anorectic', 'anorexia nervosa'];anorexia;100.0;['MI', 'depression', 'stroke', 'pneumonia', 'cancer', 'seizure', 'illness', 'stomach', 'diabetes', 'anxiety'];depression;27
wiki_partially;1599;The first symptom of leprosy which is most obvious is excess eye fluid.;leprosy;['leprosy'];leprosy;100.0;['infection', 'tuberculosis', 'MS', 'pneumonia', 'cough', 'flu', 'HIV', 'fever', 'swelling', 'treatment'];infection;15
wiki_partially;1602;"Contrary to folklore, leprosy does not cause body parts to fall off, although they can become numb or diseased as a result of secondary infections; these occur as a result of the body's defenses being compromised by the primary disease.";leprosy;['leprosy'];leprosy;100.0;['treatment', 'radiation', 'infection', 'medication', 'HIV', 'cocaine', 'alcohol', 'drug', 'cream', 'cancer'];infection;15
wiki_partially;1604;Globally in 2012 the number of cases of leprosy was 180,000, having decreased a great deal since the 1960s.;leprosy;['leprosy'];leprosy;100.0;['tuberculosis', 'HIV', 'AIDS', 'NHL', 'flu', 'cancer', 'malaria', 'cocaine', 'infection', 'pneumonia'];HIV;20
wiki_partially;1605;Several genes have been associated with a susceptibility to leprosy.;leprosy;['leprosy'];leprosy;100.0;['tuberculosis', 'cancer', 'HIV', 'infection', 'pneumonia', 'flu', 'malaria', 'infections', 'MI', 'diabetes'];tuberculosis;56
wiki_partially;1606;Leprosy has been associated with social stigma for much of history, which remains a barrier to self-reporting and early treatment.;Leprosy;['leprosy'];leprosy;100.0;['HIV', 'Depression', 'Tobacco', 'AIDS', 'MS', 'ID', 'Pain', 'Cancer', 'Treatment', 'RA'];HIV;20
wiki_partially;1607;While much less common than elimination by vote, medical conditions, such as injury or infection, have eliminated several contestants.;injury;['injury from an external force', 'trauma', 'physical wound', 'injuries wounds'];injury from an external force;50.0;['trauma', 'fracture', 'injured', 'pain', 'death', 'age', 'inflammation', 'wound', 'infection', 'surgery'];trauma;17
wiki_partially;1610;There is no recognized etiology for infantilism and little research on the subject.;infantilism;['infantilism'];infantilism;100.0;['seizure', 'depression', 'pneumonia', 'death', 'infection', 'stroke', 'infant', 'cancer', 'diabetes', 'withdrawal'];depression;0
wiki_partially;1620;In May 1878, Dostoyevsky's three-year-old son Alyosha died of epilepsy, a condition inherited from his father.;epilepsy;['epilepsy', 'aura'];epilepsy;100.0;['depression', 'diabetes', 'pneumonia', 'seizure', 'cancer', 'MI', 'stroke', 'anxiety', 'tuberculosis', 'HIV'];depression;53
wiki_partially;1623;"According to the fifth Diagnostic and Statistical Manual of Mental Disorders (DSM), DID includes ""the presence of two or more distinct identities or personality states"" that alternate control of the individual's behavior, accompanied by the inability to recall personal information beyond what is expected through normal forgetfulness.";forgetfulness;['forgetfulness'];forgetfulness;100.0;['confusion', 'behavior', 'memory', 'sleep', 'thought', 'remembering', 'thinking', 'waking', 'activities', 'repetition'];confusion;17
wiki_partially;1629;Paris Green was heavily sprayed by airplane in Italy, Sardinia, and Corsica during 1944 and in Italy in 1945 to control malaria.;malaria;['malaria', 'malarial fever'];malaria;100.0;['disease', 'infection', 'cancer', 'tuberculosis', 'infections', 'parasite', 'fever', 'transmission', 'virus', 'pneumonia'];disease;31
wiki_partially;1648;The idea to overlap these senses comes from the natural condition synaesthesia.;synaesthesia;['synesthesia'];synesthesia;96.0;['system', 'sense', 'state', 'sensation', 'stimulation', 'diagnosis', 'reflex', 'sleep', 'condition', 'medication'];diagnosis;30
wiki_partially;1711;In January 1876, his father died of bronchitis following a long period of depression.;bronchitis;['bronchitis'];bronchitis;100.0;['MI', 'pneumonia', 'cancer', 'stroke', 'depression', 'diabetes', 'anxiety', 'strokes', 'suicide', 'AIDS'];cancer;27
wiki_partially;1713;"The discovery in 2009 of the ""Jat mutation"" that causes a type of glaucoma in Romani populations suggests that the Romani people are the descendants of the Jat people found in the Indian subcontinent.";glaucoma;['glaucoma'];glaucoma;100.0;['diabetes', 'headache', 'cancer', 'depression', 'pain', 'stroke', 'eye', 'weakness', 'vision', 'seizure'];diabetes;14
wiki_partially;1739;People with narcolepsy may dream even when they only fall asleep for a few seconds.;narcolepsy;['excessive uncontrollable daytime sleepiness', 'narcolepsy with cataplexy'];excessive uncontrollable daytime sleepiness;30.0;['depression', 'anxiety', 'MS', 'diabetes', 'HIV', 'agitation', 'seizure', 'falls', 'Depression', 'stroke'];depression;35
wiki_partially;1741;Although the cause of narcolepsy was not determined for many years after its discovery, scientists had discovered conditions that seemed to be associated with an increase in an individual's risk of having the disorder.;narcolepsy;['excessive uncontrollable daytime sleepiness', 'narcolepsy with cataplexy'];excessive uncontrollable daytime sleepiness;30.0;['seizure', 'death', 'depression', 'illness', 'disorder', 'symptoms', 'confusion', 'infection', 'withdrawal', 'anxiety'];symptoms;12
wiki_partially;1742;Thus, narcolepsy is a disorder in which REM sleep appears at an abnormal time.;narcolepsy;['excessive uncontrollable daytime sleepiness', 'narcolepsy with cataplexy'];excessive uncontrollable daytime sleepiness;30.0;['anxiety', 'sleep', 'depression', 'seizure', 'MS', 'disorder', 'agitation', 'autism', 'mood', 'syndrome'];sleep;40
wiki_partially;1744;Individuals with narcolepsy often have reduced numbers of these protein-producing neurons in their brains.;narcolepsy;['excessive uncontrollable daytime sleepiness', 'narcolepsy with cataplexy'];excessive uncontrollable daytime sleepiness;30.0;['depression', 'anxiety', 'diabetes', 'MS', 'HIV', 'seizure', 'cancer', 'stroke', 'falls', 'autism'];diabetes;25
wiki_partially;1757;The cause of diverticulitis is unknown.;diverticulitis;['diverticulitis'];diverticulitis;100.0;['infection', 'death', 'bleeding', 'bleed', 'symptoms', 'fever', 'inflammation', 'pain', 'pneumonia', 'stroke'];infection;38
wiki_partially;1776;In contrast there is no evidence that blood pressure needs to be lowered rapidly in hypertensive urgencies where there is no evidence of target organ damage and over aggressive reduction of blood pressure is not without risks.;hypertensive;['with high blood pressure', 'high blood pressure', 'high blood pressure disorder'];with high blood pressure;37.0;['medical', 'high', 'fluid', 'pressure', 'low', 'BP', 'higher', 'volume', 'cardiac', 'moderate'];medical;14
wiki_partially;1778;If hypertension is high enough to justify immediate use of medications, lifestyle changes are still recommended in conjunction with medication.;hypertension;['high blood pressure', 'high blood pressure disorder'];high blood pressure;37.0;['pressure', 'BP', 'pain', 'sugar', 'stress', 'rate', 'potassium', 'anxiety', 'mortality', 'suspicion'];pressure;50
wiki_partially;1781;There are some hundreds to a thousand outbreaks of tularemia yearly in Finland, the same goes to neighboring Sweden.;tularemia;['tularemia'];tularemia;100.0;['tuberculosis', 'infection', 'malaria', 'pneumonia', 'flu', 'bacteria', 'yeast', 'virus', 'diabetes', 'disease'];infection;13
wiki_partially;1783;Tularemia is not spread directly from person to person.;Tularemia;['tularemia'];tularemia;100.0;['Fever', 'HIV', 'Iron', 'Depression', 'MS', 'Alpha', 'Beta', 'HD', 'infection', 'CT'];Fever;14
wiki_partially;1794;One of his arms and both feet became enlarged and at some point during his childhood he fell and damaged his hip, resulting in permanent lameness.;lameness;['claudication'];claudication;36.0;['weakness', 'fatigue', 'confusion', 'swelling', 'collapse', 'failure', 'bleeding', 'neglect', 'falls', 'damage'];weakness;25
wiki_partially;1803;Psychiatry is a pseudo-science that parodies medicine by using medical sounding words invented especially over the last 100 years.;Psychiatry;[];;;['Medicine', 'Psychology', 'medicine', 'MS', 'Depression', 'Pharmacy', 'ID', 'HIV', 'anxiety', 'pharmacy'];Medicine;24
wiki_partially;1810;"Note that in Modern Greek the word empathy (εμπάθεια) translates as ""hatred"", ""loathing"", ""malevolence"" and ""spitefulness"" (a situation of causing passion, rather than mutual relation to one's passion); ενσυναίσθηση is the correct modern equivalent of empathy.";empathy;[];;;['hatred', 'humour', 'resentment', 'jealousy', 'madness', 'passion', 'envy', 'admiration', 'sympathy', 'contempt'];hatred;36
wiki_partially;1816;Logorrhea is a symptom of an underlying illness, and should be treated by a medical professional.;Logorrhea;['logorrhea'];logorrhea;100.0;['Pain', 'Depression', 'headache', 'Fever', 'Back', 'Skin', 'nausea', 'pain', 'HIV', 'cough'];Pain;15
wiki_partially;1823;On 27 December, Ian Curtis suffered his first recognisable epileptic episode.;epileptic;['epilepsy', 'aura'];epilepsy;80.0;['seizure', 'cardiac', 'rhythmic', 'motor', 'sensory', 'complex', 'sharp', 'sleep', 'withdrawal', 'periodic'];cardiac;14
wiki_partially;1829;Tajikistan is the only country in world where polio is on the rise.;polio;['polio', 'polioencephalitis'];polio;100.0;['HIV', 'flu', 'malaria', 'tuberculosis', 'diabetes', 'mortality', 'weight', 'cancer', 'stroke', 'MS'];HIV;25
wiki_partially;1835;After she suffered from bronchopneumonia as a child, her parents were advised it would aid her recovery if they were to live in a warmer climate.;bronchopneumonia;['bronchopneumonia'];bronchopneumonia;100.0;['pneumonia', 'MI', 'tuberculosis', 'depression', 'stroke', 'cancer', 'infection', 'flu', 'fall', 'falls'];pneumonia;72
wiki_partially;1837;She died in The Hague on 20 March 1934, of complications from bronchitis at the age of 75, and was buried in Delft.;bronchitis;['bronchitis'];bronchitis;100.0;['pneumonia', 'cancer', 'MI', 'tuberculosis', 'infection', 'surgery', 'smoking', 'diabetes', 'bleeding', 'stroke'];cancer;27
wiki_partially;1851;Because Tasmanian devils have extremely low levels of genetic diversity and a chromosomal mutation unique among carnivorous mammals, they are more prone to the infectious cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['disease', 'diseases', 'process', 'tumor', 'tumors', 'conditions', 'disorders', 'crisis', 'condition', 'illness'];disease;17
wiki_partially;1860;Priests believed that an illness such as epilepsy was caused by the gods.;epilepsy;['epilepsy', 'aura'];epilepsy;100.0;['seizure', 'HIV', 'pneumonia', 'tuberculosis', 'anxiety', 'depression', 'malaria', 'flu', 'stroke', 'cancer'];depression;53
wiki_partially;1867;There is currently no effective treatment or cure for akinetopsia.;akinetopsia;[];;;['depression', 'diabetes', 'cancer', 'MS', 'withdrawal', 'stroke', 'anxiety', 'seizure', 'HIV', 'AIDS'];diabetes;35
wiki_partially;1868;Patients with akinetopsia struggle with many issues in their day-to-day life, depending on the severity of their condition.;akinetopsia;[];;;['depression', 'diabetes', 'anxiety', 'MS', 'cancer', 'HIV', 'AIDS', 'pneumonia', 'fatigue', 'agitation'];depression;33
wiki_partially;1871;Her sister-in-law, Empress Maria Josepha, died from smallpox and also passed it on to Maria Theresa, who survived but suffered from its effects the rest of her life.;smallpox;['smallpox disease', 'alastrim'];smallpox disease;70.0;['pneumonia', 'cancer', 'stroke', 'depression', 'MI', 'diabetes', 'tuberculosis', 'AIDS', 'seizure', 'lung'];cancer;14
wiki_partially;1881;The conditions necessary for a language to arise occurred in 1977, when a center for special education established a program initially attended by 50 young deaf children.;deaf;['deafness', 'complete hearing loss', 'deaf mutism'];deafness;100.0;['hearing', 'healthy', 'blind', 'white', 'speaking', 'handed', 'stem', 'age', 'language', 'term'];hearing;50
wiki_partially;1887;This change increases the susceptibility to acne, a skin condition that is characteristic of puberty.;acne;['acne'];acne;100.0;['skin', 'depression', 'mold', 'scars', 'cancer', 'tuberculosis', 'lip', 'lesions', 'mole', 'infection'];skin;29
wiki_partially;1902;Sophie was born a very large baby: une très grosse fille but her fragile health was undermined by tuberculosis.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['cancer', 'infection', 'diabetes', 'disease', 'tumor', 'pneumonia', 'HIV', 'age', 'mass', 'smoking'];disease;24
wiki_partially;1910;However, it was not until 1747 that James Lind formally proved that scurvy could be treated and prevented by supplementing the diet with citrus fruit, though not by other acids, in the first ever clinical trial.;scurvy;['scurvy'];scurvy;100.0;['infection', 'symptoms', 'disease', 'pneumonia', 'Salmon', 'fish', 'cases', 'syndrome', 'patient', 'malaria'];disease;17
wiki_partially;1915;The time frame between injection of parasite inside human and development of first symptoms of malaria is its intrinsic incubation period.;malaria;['malaria', 'malarial fever'];malaria;100.0;['infection', 'disease', 'fever', 'death', 'illness', 'parasite', 'cancer', 'AIDS', 'symptoms', 'MS'];disease;31
wiki_partially;1924;After the discovery of the first case of BSE in the US on 23 December 2003, Japan halted US beef imports.;BSE;['mad cow disease'];mad cow disease;24.0;['cocaine', 'tuberculosis', 'flu', 'beef', 'infection', 'bone', 'disease', 'car', 'liver', 'blood'];disease;44
wiki_partially;1926;She developed pneumonia and died just 26 days after leaving the White House, on March 30, 1853, at the Willard Hotel in Washington, D.C., the shortest post-Presidential life of any former first lady.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['depression', 'cancer', 'nausea', 'stroke', 'cough', 'confusion', 'fever', 'seizure', 'anxiety', 'CP'];depression;25
wiki_partially;1966;In 1993, she had to have both of her legs amputated below the knee due to the effects of diabetes.;diabetes;['diabetes'];diabetes;100.0;['surgery', 'infection', 'stroke', 'insulin', 'cancer', 'pain', 'smoking', 'pneumonia', 'depression', 'alcohol'];insulin;15
wiki_partially;1976;Élisabeth fell ill while she was at Versailles, and died of smallpox on 6 December 1759.;smallpox;['smallpox disease', 'alastrim'];smallpox disease;70.0;['pneumonia', 'cancer', 'MI', 'collapse', 'stroke', 'death', 'flu', 'failure', 'cough', 'tuberculosis'];pneumonia;24
wiki_partially;1979;He died of complications from diabetes on December 4, 1912, less than eight months after the sinking.;diabetes;['diabetes'];diabetes;100.0;['pneumonia', 'cancer', 'stroke', 'insulin', 'depression', 'MI', 'tuberculosis', 'surgery', 'liver', 'infection'];cancer;33
wiki_partially;2003;The risk of bacteriuria (bacteria in the urine) is between three to six percent per day and prophylactic antibiotics are not effective in decreasing symptomatic infections.;bacteriuria;['bacteriuria'];bacteriuria;100.0;['infection', 'pneumonia', 'colonization', 'infections', 'fever', 'tuberculosis', 'discharge', 'inflammation', 'death', 'complications'];infection;24
wiki_partially;2013;Psychoactive substances often bring about subjective (although these may be objectively observed) changes in consciousness and mood that the user may find pleasant (e.g. euphoria) or advantageous (e.g. increased alertness) and are thus reinforcing.;euphoria;[];;;['agitation', 'arousal', 'mood', 'pleasant', 'depression', 'anxiety', 'calm', 'concentration', 'happiness', 'fatigue'];depression;40
wiki_partially;2028;Blood transfusion, transfusion of blood products, or organ transplants without HCV screening carry significant risks of infection.;HCV;[];;;['transplant', 'flu', 'HIV', 'newborn', 'organ', 'vaccine', 'blood', 'routine', 'liver', 'infection'];HIV;67
wiki_partially;2029;HCV is spread primarily by blood-to-blood contact associated with intravenous drug use, poorly sterilized medical equipment, and transfusions.;HCV;[];;;['HIV', 'Line', 'Access', 'line', 'HD', 'Blood', 'infection', 'ID', 'IV', 'Arm'];HIV;67
wiki_partially;2037;Limitations in the implementation and enforcement of stringent standard precautions in public and private medical and dental facilities are known to be the primary cause of the spread of HCV in Egypt, the country with highest rate of infection in the world.;HCV;[];;;['infection', 'yeast', 'HIV', 'infections', 'virus', 'bacteria', 'pneumonia', 'flu', 'disease', 'fever'];infection;22
wiki_partially;2041;Infection of the graft leads to 10-30% of people developing cirrhosis within five years.;cirrhosis;['liver cirrhosis'];liver cirrhosis;73.0;['diabetes', 'cancer', 'pneumonia', 'infection', 'liver', 'complications', 'rejection', 'shock', 'bleeding', 'AIDS'];liver;31
wiki_partially;2054;Use of antibiotics in early life has been linked to the development of asthma.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0;['pneumonia', 'diabetes', 'depression', 'infection', 'MS', 'infections', 'cancer', 'cough', 'anxiety', 'stroke'];pneumonia;27
wiki_partially;2059;It is estimated that 5-25% of asthma cases in adults are work-related.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0;['lung', 'pneumonia', 'smoking', 'cancer', 'anxiety', 'severe', 'adult', 'pulmonary', 'total', 'respiratory'];lung;0
wiki_partially;2060;Some people with asthma rarely experience symptoms, usually in response to triggers, whereas others may have marked and persistent symptoms.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0;['diabetes', 'depression', 'pneumonia', 'anxiety', 'HIV', 'cancer', 'RA', 'cough', 'CP', 'AIDS'];diabetes;33
wiki_partially;2062;The hygiene hypothesis attempts to explain the increased rates of asthma worldwide as a direct and unintended result of reduced exposure, during childhood, to non-pathogenic bacteria and viruses.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0;['pneumonia', 'lung', 'respiratory', 'anxiety', 'pulmonary', 'heart', 'viral', 'hearing', 'depression', 'MS'];lung;0
wiki_partially;2066;Evidence supporting the hygiene hypothesis includes lower rates of asthma on farms and in households with pets.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0;['smoking', 'pneumonia', 'infection', 'infections', 'cough', 'tuberculosis', 'congestion', 'breathing', 'exposure', 'illness'];pneumonia;27
wiki_partially;2070;The occurrence of asthma has increased significantly since the 1970s.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0;['pneumonia', 'depression', 'cough', 'diabetes', 'falls', 'smoking', 'anxiety', 'stroke', 'cancer', 'headache'];depression;15
wiki_partially;2071;There is a link between asthma and the degree of affluence.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0;['anxiety', 'pneumonia', 'depression', 'diabetes', 'smoking', 'infection', 'age', 'MS', 'cancer', 'sleep'];anxiety;31
wiki_partially;2075;Harrison died on his 32nd day in office of complications from pneumonia, serving the shortest tenure in United States presidential history.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['cancer', 'lung', 'stroke', 'infection', 'MI', 'tuberculosis', 'diabetes', 'radiation', 'pulmonary', 'cough'];lung;31
wiki_partially;2096;Emergency medicine is a medical specialty involving care for adult and pediatric patients with acute illnesses or injuries that require immediate medical attention.;injuries;['injury from an external force', 'trauma', 'urinary tract injury', 'physical wound', 'injuries wounds'];injury from an external force;50.0;['wounds', 'trauma', 'infants', 'injured', 'concerns', 'lesions', 'complications', 'insults', 'fracture', 'bruises'];trauma;17
wiki_partially;2099;He studied at the University of Algiers, where he was goalkeeper for the university association football team, until he contracted tuberculosis in 1930.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['cancer', 'tobacco', 'HIV', 'diabetes', 'malaria', 'smoking', 'pneumonia', 'infection', 'tumor', 'AIDS'];cancer;24
wiki_partially;2120;About 1% of people worldwide (65 million) have epilepsy, and nearly 80% of cases occur in developing countries.;epilepsy;['epilepsy', 'aura'];epilepsy;100.0;['seizure', 'diabetes', 'depression', 'strokes', 'died', 'HIV', 'stroke', 'cancer', 'pneumonia', 'tuberculosis'];depression;53
wiki_partially;2121;Epilepsy becomes more common as people age.;Epilepsy;['epilepsy', 'aura'];epilepsy;100.0;['anxiety', 'Depression', 'seizure', 'MS', 'slowing', 'headache', 'confusion', 'depression', 'weakness', 'MR'];Depression;53
wiki_partially;2122;In certain types of epilepsy, seizures happen more often during sleep, and in other types they occur almost only when sleeping.;epilepsy;['epilepsy', 'aura'];epilepsy;100.0;['seizure', 'sleep', 'infections', 'disorder', 'infection', 'anxiety', 'depression', 'rhythms', 'conditions', 'arousal'];disorder;29
wiki_partially;2124;There are a number of non-profit organizations that provide support to people and families affected by epilepsy.;epilepsy;['epilepsy', 'aura'];epilepsy;100.0;['seizure', 'depression', 'infection', 'illness', 'anxiety', 'diabetes', 'cancer', 'stroke', 'pneumonia', 'withdrawal'];depression;53
wiki_partially;2126;Malnutrition is a risk factor seen mostly in the developing world, although it is unclear however if it is a direct cause or an association.;Malnutrition;['malnutrition', 'undernutrition'];malnutrition;100.0;['HIV', 'Depression', 'depression', 'Iron', 'alcohol', 'diabetes', 'infection', 'anxiety', 'pneumonia', 'iron'];Depression;12
wiki_partially;2127;The seed is also used in various alternative healing systems like Ayurveda (to control diabetes, for example.);diabetes;['diabetes'];diabetes;100.0;['pain', 'anxiety', 'depression', 'cancer', 'infection', 'headache', 'stroke', 'fatigue', 'bleeding', 'MS'];depression;31
wiki_partially;2134;This contrasts with the posterior pituitary (neurohypophysis), which originates from neuroectoderm.;neurohypophysis;[];;;['apex', 'posterior', 'corpus', 'anterior', 'body', 'superior', 'cortex', 'tumor', 'VIP', 'left'];anterior;36
wiki_partially;2141;In normal adults, the mass of the heart is 250-350 grams (9-12 oz), or about twice the size of a clenched fist (it is about the size of a clenched fist in children), but an extremely diseased heart can be up to 1000 g (2 lb) in mass due to hypertrophy.;hypertrophy;['enlargement'];enlargement;24.0;['diabetes', 'age', 'cancer', 'heart', 'disease', 'inflammation', 'infection', 'blood', 'bleeding', 'weakness'];disease;12
wiki_partially;2156;Blond hair is the result of having little pigmentation in the hair strand.;pigmentation;['hypopigmentation'];hypopigmentation;78.0;['hair', 'blood', 'color', 'skin', 'drainage', 'bleeding', 'growth', 'breakdown', 'swelling', 'sensation'];skin;36
wiki_partially;2157;Gray hair occurs when melanin production decreases or stops, while poliosis, typically in spots is hair (and often the skin to which the hair is attached) that never possessed melanin at all in the first place, or ceased for natural genetic reasons, generally in the first years of life.;poliosis;['poliosis'];poliosis;100.0;['normal', 'infectious', 'developing', 'dry', 'spinning', 'regeneration', 'cold', 'pneumonia', 'recovering', 'drying'];normal;31
wiki_partially;2167;Many of these risk factors are the same as those associated with having a major symptomatic stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0;['attack', 'seizure', 'event', 'episode', 'MI', 'bleed', 'headache', 'illness', 'pneumonia', 'infection'];seizure;33
wiki_partially;2232;Obesity has thus historically been viewed as a sign of wealth and prosperity.;Obesity;['obesity'];obesity;100.0;['Depression', 'HIV', 'depression', 'Tobacco', 'Pain', 'MS', 'Cancer', 'Iron', 'Diet', 'diabetes'];Depression;36
wiki_partially;2233;Dieting and physical exercise are the mainstays of treatment for obesity.;obesity;['obesity'];obesity;100.0;['diabetes', 'depression', 'cancer', 'anxiety', 'pain', 'pneumonia', 'fatigue', 'infection', 'MS', 'nausea'];diabetes;40
wiki_partially;2238;Obesity is stigmatized in much of the modern world (particularly in the Western world), though it was widely seen as a symbol of wealth and fertility at other times in history, and still is in some parts of the world.;Obesity;['obesity'];obesity;100.0;['Depression', 'HIV', 'Iron', 'Cancer', 'MS', 'Sex', 'AIDS', 'ID', 'Diet', 'depression'];Depression;36
wiki_partially;2239;Obesity is a leading preventable cause of death worldwide, with increasing rates in adults and children.;Obesity;['obesity'];obesity;100.0;['HIV', 'Depression', 'stroke', 'Cancer', 'cancer', 'depression', 'pneumonia', 'MI', 'diabetes', 'AIDS'];Cancer;20
wiki_partially;2240;This apparent alteration of the metabolic potential is believed to confer a greater capacity to harvest energy contributing to obesity.;obesity;['obesity'];obesity;100.0;['diabetes', 'cancer', 'disease', 'health', 'inflammation', 'sleep', 'fatigue', 'appetite', 'growth', 'metabolism'];diabetes;40
