origin;sent_id;sentence;BERN_extracted_ngram;MESHtoCUIs;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores;CHV_selection;CHV_substitution;sim_scores
House;95402;Which means we should be looking for a tumor.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;95409;As long as you're scanning, you mind having a boo for an abscess for something caused by an infection?;abscess;['C0000833'];[['0000000562']];[['abscess']];[[0.512167514]];['C0000833', 'C1546533'];[['0000000562']];[['abscess']];[[0.512167514]];['C0000833'];[['0000000562']];[['abscess']];[[0.512167514]];['abscess'];abscess;100.0
House;95470;Because I just got tickets to a stroke on the third floor.;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
House;95770;Right side pain, vomiting, and now a lung that gets traumatized without any trauma.;vomiting;['C0042963'];[['0000013085', '0000033611']];[['vomiting', 'vomiting symptoms']];[[0.636854311, -1.0]];['C0042963', 'C1963281', 'C4084766', 'C4084767', 'C4084768', 'C3898969', 'C4084769'];[['0000013085', '0000033611'], []];[['vomiting', 'vomiting symptoms'], []];[[0.636854311, -1.0], []];['C0042963'];[['0000013085', '0000033611']];[['vomiting', 'vomiting symptoms']];[[0.636854311, -1.0]];['vomiting', 'vomiting symptoms'];vomiting;100.0
House;95777;Cancer explains the symptoms.;Cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826', 'C1306459', 'C2707253', 'C0006826'];[['0000002337'], ['0000052870'], ['0000002337']];[['cancer'], ['primary cancer'], ['cancer']];[[1.0], [0.672419275], [1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;95778;Cancer's a hard diagnosis for patients even when they're not in the south pole.;Cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826', 'C1306459', 'C2707253', 'C0006826'];[['0000002337'], ['0000052870'], ['0000002337']];[['cancer'], ['primary cancer'], ['cancer']];[[1.0], [0.672419275], [1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;95840;We ruled out-- we have a crew member here who has asthma.;asthma;['C0004096'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['C0004096', 'C2984299'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['C0004096'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['asthma', 'bronchitic asthma'];asthma;100.0
House;95902;South pole doc is out of her coma, and now we have a new symptom:;coma;['C0543874', 'C3489733'];[[], []];[[], []];[[], []];['C0009421', 'C0543874', 'C3146279'];[['0000003192'], []];[['coma'], []];[[0.454454647], []];['C0009421'];[['0000003192']];[['coma']];[[0.454454647]];['coma'];coma;100.0
House;95982;If it's appendicitis down there, her appendix ruptures, she dies, there's nothing we can do.;appendicitis;[];[];[];[];['C0003615'];[['0000001390']];[['appendicitis']];[[0.583697878]];['C0003615'];[['0000001390']];[['appendicitis']];[[0.583697878]];['appendicitis'];appendicitis;100.0
House;96139;A tumor in her lung or kidney that threw a clot to the other organ.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;96140;And you're worried the tumor might overhear, realize we're on to it.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;96141;Cancer's a hard diagnosis for patients even when they're not in the South Pole.;Cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826', 'C1306459', 'C2707253', 'C0006826'];[['0000002337'], ['0000052870'], ['0000002337']];[['cancer'], ['primary cancer'], ['cancer']];[[1.0], [0.672419275], [1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;96144;Only if you count the tumor.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;96208;How bad is the insomnia?;insomnia;['C0917801', 'C0021603', 'C0751250', 'C0541798', 'C0751249', 'C0751252', 'C0349255', 'C0033139', 'C0270541', 'C0751251', 'C0393759'];[['0000052357'], [], [], ['0000038518'], ['0000048406'], [], [], [], [], [], []];[['sleeplessness'], [], [], ['terminal insomnia'], ['chronic insomnia'], [], [], [], [], [], []];[[0.24734722], [], [], [-1.0], [-1.0], [], [], [], [], [], []];['C0917801', 'C1963237', 'C4082202'];[['0000052357'], []];[['sleeplessness'], []];[[0.24734722], []];['C0917801'];[['0000052357']];[['sleeplessness']];[[0.24734722]];['sleeplessness', 'terminal insomnia', 'chronic insomnia'];sleeplessness;12.0
House;96342;Based on this slide, you do not have cancer.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;96362;Like cancer before that, and a Kidney stone before.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;96368;We have a crew member here who has asthma.;asthma;['C0004096'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['C0004096', 'C2984299'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['C0004096'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['asthma', 'bronchitic asthma'];asthma;100.0
House;96406;Not bending to your will makes me a hypocrite?;hypocrite;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;96554;South pole doc is out of her coma, and now we have a new symptom.;coma;['C0543874', 'C3489733'];[[], []];[[], []];[[], []];['C0009421', 'C0543874', 'C3146279'];[['0000003192'], []];[['coma'], []];[[0.454454647], []];['C0009421'];[['0000003192']];[['coma']];[[0.454454647]];['coma'];coma;100.0
House;96558;The most likely suspect is a tumor throwing off clots.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;96559;We ruled out cancer.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;96640;Frostbite's not too bad.;Frostbite;['C0016736'];[['0000005269']];[['frostbite']];[[0.222366655]];['C0016736'];[['0000005269']];[['frostbite']];[[0.222366655]];['C0016736'];[['0000005269']];[['frostbite']];[[0.222366655]];['frostbite'];frostbite;100.0
House;96655;If it's appendicitis down there, her appendix ruptures, she dies.;appendicitis;[];[];[];[];['C0003615'];[['0000001390']];[['appendicitis']];[[0.583697878]];['C0003615'];[['0000001390']];[['appendicitis']];[[0.583697878]];['appendicitis'];appendicitis;100.0
House;96720;Cancer explains her symptoms.;Cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826', 'C1306459', 'C2707253', 'C0006826'];[['0000002337'], ['0000052870'], ['0000002337']];[['cancer'], ['primary cancer'], ['cancer']];[[1.0], [0.672419275], [1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;96721;Cancer's a hard diagnosis for patients, even when they're not in the South Pole.;Cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826', 'C1306459', 'C2707253', 'C0006826'];[['0000002337'], ['0000052870'], ['0000002337']];[['cancer'], ['primary cancer'], ['cancer']];[[1.0], [0.672419275], [1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;96758;Locate the SCM muscle.;SCM;[];[];[];[];['C2348523', 'C0001268'];[];[];[];[];[];[];[];[];;
House;96800;Based on this slide you do not have cancer.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;96809;Like cancer before that, and a kidney stone before.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;96865;Or we'd have to listen to her gloat.;gloat;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;97135;She's been to an ortho, two neuros, and an immunologist.;neuros;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;97163;It's an odd presentation of paralysis.;paralysis;['C0522224', 'C0234544'];[['0000009269'], ['0000023355']];"[['paralysis'], [""todd's paralysis""]]";[[0.540299352], [0.268682103]];['C0522224'];[['0000009269']];[['paralysis']];[[0.540299352]];['C0522224'];[['0000009269']];[['paralysis']];[[0.540299352]];"['paralysis', ""todd's paralysis""]";paralysis;100.0
House;97350;Blindness could be a complication from the hemodialysis.;Blindness;['C0376288', 'C0456909', 'C0221473', 'C0339730', 'C1879328', 'C0271215', 'C0750958', 'C0155003'];[['0000031727'], ['0000001977', '0000036647'], [], [], ['0000048372'], [], [], ['0000017442']];[['amaurosis'], ['blindness', 'blind vision'], [], [], ['complete blindness'], [], [], ['temporary vision loss']];[[0.153880717], [0.788986251, -1.0], [], [], [-1.0], [], [], [-1.0]];['C0456909'];[['0000001977', '0000036647']];[['blindness', 'blind vision']];[[0.788986251, -1.0]];['C0456909'];[['0000001977', '0000036647']];[['blindness', 'blind vision']];[[0.788986251, -1.0]];['blindness', 'blind vision', 'amaurosis', 'complete blindness', 'temporary vision loss'];blindness;100.0
House;97457;Certainly sounds like a psych case.;psych;[];[];[];[];['C0004936', 'C1306597'];[['0000001755', '0000043034'], ['0000057896']];[['mental illness', 'mental dysfunction'], ['psychological']];[[0.767621331, -1.0], [0.755741709]];['C1306597'];[['0000057896']];[['psychological']];[[0.755741709]];['psychological', 'mental illness', 'mental dysfunction'];psychological;71.0
House;97567;No fever, no elevated white count.;fever;['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['C0015967', 'C0424755'];[['0000005010', '0000022654', '0000022653'], ['0000033391']];[['fever', 'hyperthermic', 'feverish'], ['fever symptoms']];[[0.817293983, -1.0, -1.0], [0.54892969]];['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;97571;If it weren't for my obsessions, you wouldn't know that she has sarcoidosis.;sarcoidosis;['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['C0036202', 'C2697310'];[['0000011044'], []];[['sarcoidosis'], []];[[0.242889927], []];['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['sarcoidosis'];sarcoidosis;100.0
House;97579;A.c.e. Levels are too low for sarcoidosis.;sarcoidosis;['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['C0036202', 'C2697310'];[['0000011044'], []];[['sarcoidosis'], []];[[0.242889927], []];['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['sarcoidosis'];sarcoidosis;100.0
House;97621;Maggie tested negative for sarcoidosis.;sarcoidosis;['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['C0036202', 'C2697310'];[['0000011044'], []];[['sarcoidosis'], []];[[0.242889927], []];['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['sarcoidosis'];sarcoidosis;100.0
House;97646;No rash on my labia.;rash;['C0015230'];[['0000004754', '0000029440']];[['rash', 'rash']];[[0.715168002, 0.715168002]];['C0015230'];[['0000004754', '0000029440']];[['rash', 'rash']];[[0.715168002, 0.715168002]];['C0015230'];[['0000004754', '0000029440']];[['rash', 'rash']];[[0.715168002, 0.715168002]];['rash'];rash;100.0
House;97783;She lives a lie, you get to die a hypocrite.;hypocrite;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;97863;We'll cut out your mom's tumor and start her on chemo.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;97935;Guy slipped her Ecstasy.;Ecstasy;[];[];[];[];['C0115471', 'C4284120', 'C0678156', 'C1266617'];[[]];[[]];[[]];['C0115471', 'C0678156', 'C1266617'];[];[];[];[];;
House;98025;If it weren't for my obsessions, we wouldn't know that she has sarcoidosis.;sarcoidosis;['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['C0036202', 'C2697310'];[['0000011044'], []];[['sarcoidosis'], []];[[0.242889927], []];['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['sarcoidosis'];sarcoidosis;100.0
House;98116;You get to die a hypocrite.;hypocrite;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;98229;And ruled out syphilis and any other std;syphilis;['C0039128'];[['0000011986']];[['syphilis']];[[0.444848016]];['C0039128'];[['0000011986']];[['syphilis']];[[0.444848016]];['C0039128'];[['0000011986']];[['syphilis']];[[0.444848016]];['syphilis'];syphilis;100.0
House;98279;Blindness could be a complication;Blindness;['C0376288', 'C0456909', 'C0221473', 'C0339730', 'C1879328', 'C0271215', 'C0750958', 'C0155003'];[['0000031727'], ['0000001977', '0000036647'], [], [], ['0000048372'], [], [], ['0000017442']];[['amaurosis'], ['blindness', 'blind vision'], [], [], ['complete blindness'], [], [], ['temporary vision loss']];[[0.153880717], [0.788986251, -1.0], [], [], [-1.0], [], [], [-1.0]];['C0456909'];[['0000001977', '0000036647']];[['blindness', 'blind vision']];[[0.788986251, -1.0]];['C0456909'];[['0000001977', '0000036647']];[['blindness', 'blind vision']];[[0.788986251, -1.0]];['blindness', 'blind vision', 'amaurosis', 'complete blindness', 'temporary vision loss'];blindness;100.0
House;98391;You wouldn't know that she has sarcoidosis.;sarcoidosis;['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['C0036202', 'C2697310'];[['0000011044'], []];[['sarcoidosis'], []];[[0.242889927], []];['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['sarcoidosis'];sarcoidosis;100.0
House;98397;A.C.E. Levels are too low for sarcoidosis.;sarcoidosis;['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['C0036202', 'C2697310'];[['0000011044'], []];[['sarcoidosis'], []];[[0.242889927], []];['C0036202'];[['0000011044']];[['sarcoidosis']];[[0.242889927]];['sarcoidosis'];sarcoidosis;100.0
House;98545;Taub's parents have a winter condo in florida,;florida;[];[];[];[];['C0016253'];[];[];[];[];[];[];[];[];;
House;98554;We'll cut out your mom's tumor and start her on Chemo.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;98585;No signs of previous trauma or stds.;trauma;['C0043250', 'C3263723', 'C0043251', 'C4046002'];[['0000013199'], ['0000018167'], ['0000013200', '0000057968'], []];[['physical wound'], ['injury from an external force'], ['injuries wounds', 'trauma'], []];[[-1.0], [-1.0], [-1.0, 0.630163569], []];['C3714660', 'C0043251', 'C3263723', 'C4049136', 'C1510467'];[['0000057968'], ['0000013200', '0000057968'], ['0000018167']];[['trauma'], ['injuries wounds', 'trauma'], ['injury from an external force']];[[0.630163569], [-1.0, 0.630163569], [-1.0]];['C3263723', 'C3714660'];[['0000018167'], ['0000057968']];[['injury from an external force'], ['trauma']];[[-1.0], [0.630163569]];['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0
House;98664;Is a symptom of porphyria.;porphyria;['C0032708'];[['0000009972']];[['porphyria']];[[0.143754077]];['C0032708', 'C3463940'];[['0000009972']];[['porphyria']];[[0.143754077]];['C0032708'];[['0000009972']];[['porphyria']];[[0.143754077]];['porphyria'];porphyria;100.0
House;98694;That cryoglobulinemia also fits the symptoms.;cryoglobulinemia;['C0010403'];[['0000003485']];[['cryoglobulinemia']];[[0.104286893]];['C0010403'];[['0000003485']];[['cryoglobulinemia']];[[0.104286893]];['C0010403'];[['0000003485']];[['cryoglobulinemia']];[[0.104286893]];['cryoglobulinemia'];cryoglobulinemia;100.0
House;98792;Loss of bladder control, leg pain, altered mental status,;pain;['C0030193', 'C0234238', 'C0234230', 'C0458259', 'C0751407', 'C0234254', 'C0458257', 'C0751408'];[['0000009185'], ['0000023290'], ['0000023286'], [], [], ['0000023301'], [], []];[['pain'], ['ache'], ['burning pain'], [], [], ['radiating pain'], [], []];[[0.972184997], [0.59893252], [0.710785322], [], [], [0.550758686], [], []];['C0030193', 'C0006138', 'C2598155', 'C1557397', 'C1882272', 'C2984058', 'C4085211', 'C4085210', 'C0518090', 'C4085212', 'C1549543'];[['0000009185'], [], []];[['pain'], [], []];[[0.972184997], [], []];['C0030193'];[['0000009185']];[['pain']];[[0.972184997]];['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;98795;Means no pheochromocytoma in the jewess.;pheochromocytoma;['C0031511', 'C1257877'];[['0000009623'], ['0000056263']];[['pheochromocytoma'], ['extra-adrenal pheochromocytoma']];[[0.121736564], [-1.0]];['C0031511'];[['0000009623']];[['pheochromocytoma']];[[0.121736564]];['C0031511'];[['0000009623']];[['pheochromocytoma']];[[0.121736564]];['pheochromocytoma', 'extra-adrenal pheochromocytoma'];pheochromocytoma;100.0
House;98810;Topped with a thin crust of megalomania.;megalomania;[];[];[];[];['C0233695'];[['0000023168']];[['megalomania']];[[-1.0]];['C0233695'];[['0000023168']];[['megalomania']];[[-1.0]];['megalomania'];megalomania;100.0
House;98897;Oh, dizziness is getting;dizziness;['C0012833', 'C0220870', 'C0149746'];[['0000004059'], ['0000021217'], ['0000016676']];[['dizziness'], ['lightheadedness'], ['orthostasis']];[[0.570586333], [0.174534349], [0.097851298]];['C0012833', 'C0042571', 'C1963093', 'C4085547', 'C4084788', 'C4085549', 'C4085548'];[['0000004059'], ['0000012972'], []];[['dizziness'], ['dizziness'], []];[[0.570586333], [0.570586333], []];['C0012833', 'C0042571'];[['0000004059'], ['0000012972']];[['dizziness'], ['dizziness']];[[0.570586333], [0.570586333]];['dizziness', 'lightheadedness', 'orthostasis'];dizziness;100.0
House;99033;Endometriosis fits better than an epiphany that her life is meaningless.;Endometriosis;['C0014175', 'C0269102'];[['0000004463'], ['0000026395']];[['endometriosis'], ['endometrioma']];[[0.329820685], [0.093898188]];['C0014175'];[['0000004463']];[['endometriosis']];[[0.329820685]];['C0014175'];[['0000004463']];[['endometriosis']];[[0.329820685]];['endometriosis', 'endometrioma'];endometriosis;100.0
House;99050;I became Hasidic about six months ago.;Hasidic;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;99065;Treatment had no effect, rules out endometriosis, and her hair sample was negative for residue drugs.;endometriosis;['C0014175', 'C0269102'];[['0000004463'], ['0000026395']];[['endometriosis'], ['endometrioma']];[[0.329820685], [0.093898188]];['C0014175'];[['0000004463']];[['endometriosis']];[[0.329820685]];['C0014175'];[['0000004463']];[['endometriosis']];[[0.329820685]];['endometriosis', 'endometrioma'];endometriosis;100.0
House;99100;Well, it's definitely not cryoglobulinemia.;cryoglobulinemia;['C0010403'];[['0000003485']];[['cryoglobulinemia']];[[0.104286893]];['C0010403'];[['0000003485']];[['cryoglobulinemia']];[[0.104286893]];['C0010403'];[['0000003485']];[['cryoglobulinemia']];[[0.104286893]];['cryoglobulinemia'];cryoglobulinemia;100.0
House;99143;Then do an FMRI.;FMRI;[];[];[];[];['C0376335'];[];[];[];['C0376335'];[];[];[];[];;
House;99161;This is why you wanted an FMRI?;FMRI;[];[];[];[];['C0376335'];[];[];[];['C0376335'];[];[];[];[];;
House;99189;You moved in with CB?;CB;[];[];[];[];['C0007765', 'C0006797'];[];[];[];[];[];[];[];[];;
House;99196;And you would agree if you weren't mired in self-loathing, topped with a thin crust of megalomania.;megalomania;[];[];[];[];['C0233695'];[['0000023168']];[['megalomania']];[[-1.0]];['C0233695'];[['0000023168']];[['megalomania']];[[-1.0]];['megalomania'];megalomania;100.0
