origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;sim_scores
House;90663;What if the kidney failure came first?;kidney failure;['kidney failure', 'renal impairment', 'kidney insufficiency'];kidney failure;100.0
House;90664;Kidneys could've caused the stroke, not the other way around.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;90668;She would've mistaken it for morning sickness.;morning sickness;['morning sickness'];morning sickness;100.0
House;90670;The history indicates no sign of cardiac problems.;cardiac problems;['cardiac problem', 'myocardial ischemia'];cardiac problem;100.0
House;90701;It caused the clot which lead to your stroke, and the reduced circulation caused the problem with your kidneys.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;90735;Patient's pregnant, could be pre-eclampsia.;pre-eclampsia;['preeclampsia', 'toxemia', 'eph gestosis'];preeclampsia;72.0
House;90737;Re-check for proteinuria and low platelets.;proteinuria;['proteinuria'];proteinuria;100.0
House;90741;Could be infection, sepsis, HUSITTP.;sepsis;['blood poisoning', 'sepsis', 'pyemia'];blood poisoning;24.0
House;90751;Kidney failure has to be precipitated by...;Kidney failure;['kidney failure', 'renal impairment', 'kidney insufficiency'];kidney failure;100.0
House;90764;Welcome to the world of maternal mirror syndrome.;maternal mirror syndrome;[];;
House;90778;I have read the outcome of mirror syndrome is almost always unfavorable.;mirror syndrome;['syndrome'];syndrome;67.0
House;90784;Mirror syndrome has a limited number of known causes.;Mirror syndrome;['syndrome'];syndrome;67.0
House;90788;Could also be trisomy 13.;trisomy 13;['trisomy 13', 'trisomy 13q'];trisomy 13;100.0
House;90922;Liver failure puts her case back into the unsolved pile.;Liver failure;['liver failure'];liver failure;100.0
House;90925;We diagnosed a lower urinary tract obstruction because we saw one.;lower urinary tract obstruction;[];;
House;90965;She's developed severe DIC.;DIC;['disseminated intravascular coagulation (DIC)'];disseminated intravascular coagulation (DIC);17.0
House;90985;If we assume she doesn't have mirror syndrome, then terminating her pregnancy isn't gonna help her liver at all.;mirror syndrome;['syndrome'];syndrome;67.0
House;90987;The fetus is hydropic and in distress.;hydropic;['swelling due to excess fluid', 'edema', 'anasarca'];swelling due to excess fluid;7.0
House;90991;Let's assume she had mirror syndrome but we fixed it when we fixed the baby's bladder.;mirror syndrome;['syndrome'];syndrome;67.0
House;90994;So her theory is that our patient's liver problems were just a giant coincidence.;liver problems;['liver problem'];liver problem;100.0
House;90996;Pregnant women can develop liver problems.;liver problems;['liver problem'];liver problem;100.0
House;91003;She'll get that jungle fever eventually.;jungle fever;['fever', 'malaria', 'malarial fever', 'hyperthermic', 'feverish'];fever;62.0
House;91048;The combination could put her into pulmonary edema.;pulmonary edema;['lung edema'];lung edema;64.0
House;91091;Could be lung lesions, CCAM.;lung lesions;['lung lesion', 'wheezing', 'stridor', 'rhonchi', 'lung crackles', 'pleural rub'];lung lesion;100.0
House;91149;Looks like asystole.;asystole;['cardiac arrest', 'heart arrest', 'cardiopulmonary arrest'];cardiac arrest;29.0
House;91201;Cause your healthy bone marrow is what's gonna cure your brother's leukemia...;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0
House;91210;We're not GM.;GM;['glucose-galactose malabsorption'];glucose-galactose malabsorption;14.0
House;91217;Do urinalysis and cultures for E. Coli, Klebsiella, TB and brucella, blood tests for enteroviruses and adenoviruses.;TB;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);25.0
House;91315;Because your healthy bone marrow is what's gonna cure your brother's leukemia;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0
House;91319;Not with an enlarged spleen and a fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;91422;No pulmonary symptoms.;pulmonary;[];;
House;91427;We gotta test for mycobacteria,leptospirosis.;leptospirosis;['leptospirosis', 'swamp fever'];swamp fever;26.0
House;91434;It's probably just a muscle ache.;muscle ache;['muscle pain', 'pain', 'burning pain', 'ache', 'radiating pain'];muscle pain;53.0
House;91459;These are the only infections that cause swollen testicles.;swollen;['swelling', 'swelling due to excess fluid'];swelling;67.0
House;91466;Slightly.There's nothing wrong with-- indicates cardiac injury.;cardiac injury;['injury from an external force', 'trauma', 'physical wound', 'injuries wounds'];injury from an external force;56.0
House;91520;He couldn't participate in contact sports because of the risk of hemorrhage.;hemorrhage;['bleeding'];bleeding;14.0
House;91578;Autoimmune diseases aren't passed along in bone marrow.;Autoimmune diseases;['autoimmune disease', 'autoimmunity'];autoimmune disease;100.0
House;91589;The family has one kid with leukemia and one with autoimmune.;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0
House;91594;I mean,I know two is so small, but since it means that he's gonna get graft versus host disease, the marrow will attack his body and he'll diea painful death.;graft versus host disease;['gvhd'];gvhd;15.0
House;91601;There's literally thousands of possible infections but only a handful of autoimmune conditions.;autoimmune conditions;['autoimmune disease', 'autoimmunity'];autoimmune disease;75.0
House;91641;He also explain what sort of pain your son will experience;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;91715;Nick's developed blisters all over his feet and legs.;blisters;['blister', 'blistering eruption'];blister;100.0
House;91749;Leukemia kid's got no defenses.;Leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0
House;91756;if we give that marrow to nick, his symptoms could let us diagnose matty.;matty;[];;
House;91765;Nick has survived three reoccurrences of his leukemia.;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0
House;91793;I'm gonna go get you some more pain medication,okay?;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;91819;Matty's the only one who drank from that water pump in the backyard, but we eliminated pseudomonas and cholera.;cholera;['cholera'];cholera;100.0
House;91839;We figured out what's wrong with matty-- histoplasmosis.;matty-- histoplasmosis;['histoplasmosis'];histoplasmosis;81.0
House;91909;Cause your healthy bone marrow is what's gonna cure your brother's leukemia;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0
House;91931;So exactly how sick are you gonna make Matty?;Matty;[];;
House;91961;We gotta test for Mycobacteria, leptospirosis.;leptospirosis;['leptospirosis', 'swamp fever'];swamp fever;26.0
House;91968;Do urinalysis and cultures for E-- Coli, Klebsiella, TB and brucella, blood tests for enteroviruses and adenoviruses.;TB;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);25.0
House;92015;He couldn't participate in contact sport because of the risk of hemorrhage.;hemorrhage;['bleeding'];bleeding;14.0
House;92030;You know what's wrong with Matty?;Matty;[];;
House;92042;I mean, I know two is so small, but since it means that he's gonna get graft versus host disease, the marrow will attack his body and he'll die a painful death.;graft versus host disease;['gvhd'];gvhd;15.0
House;92110;But... if we give that marrow to Nick, his symptoms could let us diagnose Matty.;Matty;[];;
House;92127;I'm gonna go get you some more pain medication, okay?;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;92138;Matty's the only one who drank from that water pump in the backyard, but we eliminated Pseudomonas and cholera.;cholera;['cholera'];cholera;100.0
House;92147;We figured out what's wrong with Matty... histoplasmosis.;histoplasmosis;['histoplasmosis'];histoplasmosis;100.0
House;92185;Negative for E. Coli and TB.;TB;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);25.0
House;92194;Fibrous tissue, enlarged spleen, fever...;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;92214;so exactly how sick are you gonna make Matty?;Matty;[];;
House;92235;I mean,I know two is so small, but since it means that he's gonna get graft versus host disease, the marrow will attack his body and he'll die a painful death.;graft versus host disease;['gvhd'];gvhd;15.0
House;92250;if we give that marrow to Nick, his symptoms could let us diagnose Matty.;Matty;[];;
House;92257;We figured out what's wrong with Matty-- histoplasmosis.;Matty-- histoplasmosis;['histoplasmosis'];histoplasmosis;81.0
House;92271;We just had to make sure you weren't exposed to any bugs, because your healthy bone marrow is what's gonna cure your brother's leukemia.;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0
House;92340;He couldn't participate in contact sports, because of the risk of hemorrhage.;hemorrhage;['bleeding'];bleeding;14.0
House;92367;I mean, I know two is so small, but since it means that he's gonna get Graft-Versus-Host Disease, the marrow will attack his body, and he'll die a painful death.;Graft-Versus-Host Disease;['gvhd', 'disease'];gvhd;14.0
House;92370;There's literally thousands of possible infections, but only a handful of autoimmune conditions.;autoimmune conditions;['autoimmune disease', 'autoimmunity'];autoimmune disease;75.0
House;92434;But if we give that marrow to Nick, his symptoms could let us diagnose Matty.;Matty;[];;
House;92460;And Matty's the only one who drank from that water pump in the back yard, and we eliminated Pseudomonas and cholera.;cholera;['cholera'];cholera;100.0
House;92468;We figured out what's wrong with Matty, histoplasmosis.;histoplasmosis;['histoplasmosis'];histoplasmosis;100.0
House;92516;I had sex with el gordo.;gordo;[];;
House;92530;We should do a ct and look for a brain tumor.;brain tumor;['brain tumor', 'brain cancer', 'benign brain tumor', 'malignant brain tumor', 'primary brain tumors', 'recurrent brain tumors'];brain tumor;100.0
House;92535;If it's meningococcus, half the passengers on this plane could get infected and die before we reach new york.;meningococcus;[];;
House;92542;Without any way to do an lp, or rule out meningococcus, our only choice is to assume the worst.;meningococcus;[];;
House;92543;I ama board certified specialist in infectious disease.;infectious disease;['infectious disease'];infectious disease;100.0
House;92556;wouldn't explain the fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;92558;wouldn't explain the nausea.;nausea;['nausea'];nausea;100.0
House;92573;No,it's just hard to show clumsiness when you're lying moaning in the fetal position.;clumsiness;['clumsiness'];clumsiness;100.0
House;92582;it's definitely ataxia.;ataxia;['ataxia', 'coordination disorder', 'cerebellar ataxia', 'sensory ataxia', 'coordination problem', 'incoordination', 'uncoordinated'];ataxia;100.0
House;92606;You said the ct showed  no tumors.;tumors;['tumor'];tumor;100.0
House;92607;But if she has an avm leading to a cerebral hemorrhage, we could have missed it.;cerebral hemorrhage;['Brain bleeding'];Brain bleeding;37.0
House;92622;The good news is,it's not meningitis.;meningitis;['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;92633;No bumps,so I think we can rule out head trauma.;head trauma;['head injury', 'open head injury', 'minor head injury', 'forehead trauma'];head injury;55.0
House;92685;On the other hand, I am a board certified specialist in infectious disease.;infectious disease;['infectious disease'];infectious disease;100.0
House;92687;Since when is breast cancer treatable byion sickness meds?;breast cancer;['breast cancer', 'breast cancer diagnosis', 'breast tumor'];breast cancer;100.0
House;92692;He could break every bone in his body and still not have enough X-rays to cause radiation sickness.;radiation sickness;['radiation sickness', 'radiation toxicity', 'radiation injury'];radiation toxicity;78.0
House;92703;You said the CT showed-- No tumors.;tumors;['tumor'];tumor;100.0
House;92751;Is this a motion sickness patch?;motion sickness;['motion sickness'];motion sickness;100.0
House;92835;She can't wear motion sickness patches for the rest of her life.;motion sickness;['motion sickness'];motion sickness;100.0
House;92842;We should do a CT and look for a brain tumor.;brain tumor;['brain tumor', 'brain cancer', 'benign brain tumor', 'malignant brain tumor', 'primary brain tumors', 'recurrent brain tumors'];brain tumor;100.0
House;92856;If it's meningococcus, half the passengers on this plane could get infected and die before we reach New York.;meningococcus;[];;
House;92862;It is textbook meningococcus.;meningococcus;[];;
House;92874;Without any way to do an LP, or rule out meningococcus, our only choice is to assume the worst.;meningococcus;[];;
House;92875;I am a board-certified specialist in infectious disease.;infectious disease;['infectious disease'];infectious disease;100.0
House;92893;We agreed it was a brain tumor.;brain tumor;['brain tumor', 'brain cancer', 'benign brain tumor', 'malignant brain tumor', 'primary brain tumors', 'recurrent brain tumors'];brain tumor;100.0
House;92930;Wouldn't explain the fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;92932;Wouldn't explain the abdominal pain.;abdominal pain;['abdominal pain'];abdominal pain;100.0
House;92934;Wouldn't explain the nausea.;nausea;['nausea'];nausea;100.0
House;92939;Since when does food poisoning cause a rash?;food poisoning;['food poisoning', 'food borne disease', 'seafood poisoning'];food poisoning;100.0
House;92954;Meningococcus makes just as much sense.;Meningococcus;[];;
House;92982;We're not gonna see ataxia.;ataxia;['ataxia', 'coordination disorder', 'cerebellar ataxia', 'sensory ataxia', 'coordination problem', 'incoordination', 'uncoordinated'];ataxia;100.0
House;92984;No, it's just hard to show clumsiness when you're lying moaning in the fetal position.;clumsiness;['clumsiness'];clumsiness;100.0
House;93004;I almost hope it's breast cancer.;breast cancer;['breast cancer', 'breast cancer diagnosis', 'breast tumor'];breast cancer;100.0
House;93017;It's definitely ataxia.;ataxia;['ataxia', 'coordination disorder', 'cerebellar ataxia', 'sensory ataxia', 'coordination problem', 'incoordination', 'uncoordinated'];ataxia;100.0
House;93025;He could break every bone in his body and still not have enough x-rays to cause radiation sickness.;radiation sickness;['radiation sickness', 'radiation toxicity', 'radiation injury'];radiation toxicity;78.0
House;93029;Radiation poisoning accounts for all the symptoms.;Radiation poisoning;['poisoning'];poisoning;63.0
House;93062;Symptom of meningitis.;meningitis;['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;93072;I need to get a better look at your rash.;rash;['rash'];rash;100.0
House;93078;Blindness in her right eye indicates it's not breast cancer.;breast cancer;['breast cancer', 'breast cancer diagnosis', 'breast tumor'];breast cancer;100.0
House;93090;Polyspikes over 01 and 02.;Polyspikes;[];;
House;93099;You've got herpes.;herpes;['herpes', 'shingles', 'herpes simplex virus infection'];herpes;100.0
House;93111;You said the CT showed No tumors.;tumors;['tumor'];tumor;100.0
House;93116;And her brain herniates and then she dies.;brain herniates;[];;
House;93134;If it's not meningitis, we're risking his life and flushing meds down the toilet.;meningitis;['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;93148;Ladies and gentlemen, we have a passenger with a confirmed case of bacterial meningitis.;bacterial meningitis;['bacterial meningitis', 'viral meningitis'];bacterial meningitis;100.0
House;93157;The good news is, it's not meningitis.;meningitis;['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;93161;Or commonly known as mass hysteria.;mass hysteria;['mass hysteria', 'hysteria'];mass hysteria;100.0
House;93178;LP was negative.;LP;[];;
House;93181;Rage is a symptom of mass hysteria.;mass hysteria;['mass hysteria', 'hysteria'];mass hysteria;100.0
House;93191;Could be symptomatic of head trauma.;head trauma;['head injury', 'open head injury', 'minor head injury', 'forehead trauma'];head injury;55.0
House;93197;No bumps, so I think we can rule out head trauma.;head trauma;['head injury', 'open head injury', 'minor head injury', 'forehead trauma'];head injury;55.0
House;93277;Are you handicap accessible?;handicap;['handicap'];handicap;100.0
House;93341;We should do a CT, look for a brain tumor.;brain tumor;['brain tumor', 'brain cancer', 'benign brain tumor', 'malignant brain tumor', 'primary brain tumors', 'recurrent brain tumors'];brain tumor;100.0
House;93356;Without any way to do an LP or rule out meningococcus, our only choice is to assume the worst.;meningococcus;[];;
House;93357;On the other hand, I am a board-certified specialist in infectious disease.;infectious disease;['infectious disease'];infectious disease;100.0
House;93384;It's just hard to show clumsiness when you're lying moaning in a fetal position.;clumsiness;['clumsiness'];clumsiness;100.0
House;93398;Radiation poisoning accounts for all his symptoms.;Radiation poisoning;['poisoning'];poisoning;63.0
House;93447;The good news is it's not meningitis.;meningitis;['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;93462;So I think we can rule out head trauma.;head trauma;['head injury', 'open head injury', 'minor head injury', 'forehead trauma'];head injury;55.0
House;93490;This is Dr. Wilson.;Wilson;['hepatolenticular degeneration'];hepatolenticular degeneration;13.0
House;93559;It's part of a T. I.A.... a Transient Ischemic Attack.;Ischemic Attack;['attack', 'ischemic attack', 'transient ischemic attack (TIA)', 'transient cerebral ischemia'];attack;63.0
House;93561;Is that like a stroke or something?;stroke;['stroke', 'acute stroke'];stroke;100.0
House;93588;It's probably a vaso-spasm caused by drugs.;vaso-spasm;['spasm'];spasm;67.0
House;93597;No fever, white blood count is normal.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;93607;her baby died of SIDS.;SIDS;['sudden infant death syndrome (SIDS)'];sudden infant death syndrome (SIDS);18.0
House;93859;Go back to school and get your GED.;GED;[];;
House;93901;There's a small possibility of leukemia sometime in the future.;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0
House;93905;You might also get cataracts.;cataracts;['cataract'];cataract;100.0
House;93929;You have to have sex with Cuddy.;Cuddy;[];;
House;93948;Pain is the issue.;Pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;93950;That's not cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;93956;But she had no fever, LP was clear.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;94031;How bad is this cancer?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;94044;People have heart transplants all the time.;heart;['heart disease'];heart disease;59.0
House;94134;She died from a simple staph infection?;staph infection;['staphylococcus bacteria infection', 'infection'];staphylococcus bacteria infection;59.0
House;94175;Maybe there's come kind of ADD here.;ADD;['attention deficit disorder', 'minimal brain dysfunction', 'attention deficit(hyper) disorder', 'attention deficit hyperactivity disorder (ADHD)', 'child attention deficit disorder (child ADD)'];attention deficit disorder;25.0
House;94184;Clean tox-screen means drugs didn't cause the TIA.;TIA;['transient ischemic attack (TIA)', 'transient cerebral ischemia'];transient ischemic attack (TIA);20.0
House;94254;It's part of a TIA.;TIA;['transient ischemic attack (TIA)', 'transient cerebral ischemia'];transient ischemic attack (TIA);20.0
House;94256;Is it like a stroke or something?;stroke;['stroke', 'acute stroke'];stroke;100.0
House;94260;What caused the TIA?;TIA;['transient ischemic attack (TIA)', 'transient cerebral ischemia'];transient ischemic attack (TIA);20.0
House;94263;It's probably a vasospasm caused by drugs.;vasospasm;['vasospasm'];vasospasm;100.0
House;94264;Maybe there's some kind of ADD here.;ADD;['attention deficit disorder', 'minimal brain dysfunction', 'attention deficit(hyper) disorder', 'attention deficit hyperactivity disorder (ADHD)', 'child attention deficit disorder (child ADD)'];attention deficit disorder;25.0
House;94269;Her baby died of SIDS.;SIDS;['sudden infant death syndrome (SIDS)'];sudden infant death syndrome (SIDS);18.0
House;94297;Clean tox screen means drugs didn't cause the TIA.;TIA;['transient ischemic attack (TIA)', 'transient cerebral ischemia'];transient ischemic attack (TIA);20.0
House;94379;There's a small possibility of leukemia at some time in the future.;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0
House;94395;But she had no fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;94533;It's, um, a very rare protein deficiency;protein deficiency;['protein deficiency', 'protein s deficiency', 'protein c deficiency', 'hypolipoproteinemia'];protein deficiency;100.0
House;94554;So then the blood came from her stomach, which would mean it's an ulcer or a gi bleed.;ulcer;['ulcer'];ulcer;100.0
House;94556;which means no ulcer or gi bleed.;ulcer;['ulcer'];ulcer;100.0
House;94568;She has no neurological issues-- she had a shiver.;neurological issues;[];;
House;94571;He wants to breed llamas.;llamas;[];;
House;94582;she couldn't breathe because she had a pleural effusion.;pleural effusion;['pleural effusion'];pleural effusion;100.0
House;94677;I-I could've-- you could've given me a heart attack.;heart attack;['heart attack'];heart attack;100.0
House;94678;A heart attack is not gonna kill you.;heart attack;['heart attack'];heart attack;100.0
House;94684;That means it's a symptom of cerebral tumor.;cerebral tumor;['tumor'];tumor;59.0
House;94696;hemolytic uremic syndrome shut down Addie's kidneys.;hemolytic uremic syndrome;['hemolytic-uremic syndrome (HUS)'];hemolytic-uremic syndrome (HUS);89.0
House;94722;It's,um,a very rare protein deficiency;protein deficiency;['protein deficiency', 'protein s deficiency', 'protein c deficiency', 'hypolipoproteinemia'];protein deficiency;100.0
House;94819;No fever, no elevated white count, which rules out infection.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;94833;The patient could have a heart problem.;heart problem;['heart problem', 'heart trouble'];heart problem;100.0
House;94850;She has no neurological issues she had a shiver.;neurological issues;[];;
House;94866;She has diarrhea.;diarrhea;['diarrhea', 'diarrhea symptoms'];diarrhea;100.0
House;94871;Could also be a medication reaction to antidepressants, or some meds for end-stage liver failure.;end-stage liver failure;['liver failure'];liver failure;73.0
House;94877;Thoracentesis revealed low protein count.;Thoracentesis;[];;
House;94931;The most likely cause of altering blood flow in the brain is a clot or a tumor.;tumor;['tumor'];tumor;100.0
House;94935;As long as you're scanning, you mind having a boo for an abscess, or something caused by an infection?;abscess;['abscess'];abscess;100.0
House;94965;My patient's about to have a heart attack.;heart attack;['heart attack'];heart attack;100.0
House;94972;This is gonna be the best heart attack of all time.;heart attack;['heart attack'];heart attack;100.0
House;95007;You could've given me a heart attack.;heart attack;['heart attack'];heart attack;100.0
House;95161;No fever and no elevated white count.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;95188;Patient could have a heart problem.;heart problem;['heart problem', 'heart trouble'];heart problem;100.0
House;95228;We've ruled out infection because no fever, no white count.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;95247;Vasovagal issue, maybe a heart problem.;heart problem;['heart problem', 'heart trouble'];heart problem;100.0
House;95268;Could also be a medication reaction to antidepressants or some meds for end-stage liver failure.;end-stage liver failure;['liver failure'];liver failure;73.0
House;95284;She couldn't breathe because she had a pleural effusion.;pleural effusion;['pleural effusion'];pleural effusion;100.0
House;95400;Most likely cause of altering blood flow in the brain is a clot or a tumor.;tumor;['tumor'];tumor;100.0
House;95402;Which means we should be looking for a tumor.;tumor;['tumor'];tumor;100.0
House;95409;As long as you're scanning, you mind having a boo for an abscess for something caused by an infection?;abscess;['abscess'];abscess;100.0
House;95470;Because I just got tickets to a stroke on the third floor.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;95476;This is going to be the best heart attack of all time.;heart attack;['heart attack'];heart attack;100.0
House;95519;You could have given me a heart attack!;heart attack;['heart attack'];heart attack;100.0
House;95520;A heart attack is not going to kill you.;heart attack;['heart attack'];heart attack;100.0
House;95529;That means it's a symptom of a cerebral tumor.;cerebral tumor;['tumor'];tumor;59.0
House;95559;Hemolytic uremic syndrome shut down Addie's kidneys.;Hemolytic uremic syndrome;['hemolytic-uremic syndrome (HUS)'];hemolytic-uremic syndrome (HUS);89.0
House;95562;I know a patient with an infection and a protein deficiency.;protein deficiency;['protein deficiency', 'protein s deficiency', 'protein c deficiency', 'hypolipoproteinemia'];protein deficiency;100.0
House;95605;It's a very rare protein deficiency that only manifests...;protein deficiency;['protein deficiency', 'protein s deficiency', 'protein c deficiency', 'hypolipoproteinemia'];protein deficiency;100.0
House;95646;Depression manifests in lots of different ways.;Depression;['depressive disorder', 'mental depression', 'depression nos', 'sadness'];depressive disorder;67.0
House;95693;I can't discuss this with a dry mouth.;dry mouth;['dry mouth'];dry mouth;100.0
House;95731;'Cause he said kidney stones were boring.;kidney stones;['kidney stone', 'nephrolithiasis'];kidney stone;100.0
House;95750;Your kidney stone theory hinges on me having sex, but-- let me guess.;kidney stone;['kidney stone', 'nephrolithiasis'];kidney stone;100.0
House;95770;Right side pain, vomiting, and now a lung that gets traumatized without any trauma.;vomiting;['vomiting', 'vomiting symptoms'];vomiting;100.0
House;95777;Cancer explains the symptoms.;Cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;95778;Cancer's a hard diagnosis for patients even when they're not in the south pole.;Cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;95836;That plus the two failing kidneys points to autoimmune disease.;autoimmune disease;['autoimmune disease', 'autoimmunity'];autoimmune disease;100.0
House;95840;We ruled out-- we have a crew member here who has asthma.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0
House;95845;Especially that winter it was 70 below and I had dual kidney failure.;kidney failure;['kidney failure', 'renal impairment', 'kidney insufficiency'];kidney failure;100.0
House;95859;If you have an autoimmune disease, your immune system will gorge it'self on the damaged cells.;autoimmune disease;['autoimmune disease', 'autoimmunity'];autoimmune disease;100.0
House;95902;South pole doc is out of her coma, and now we have a new symptom:;coma;['coma'];coma;100.0
House;95905;Deep vein thrombosis plus an existing pfo.;Deep vein thrombosis;['deep vein thrombosis (DVT)', 'venous thrombosis', 'a blood clot in the vein', 'deep venous thrombosis of lower extremity'];deep vein thrombosis (DVT);90.0
House;95982;If it's appendicitis down there, her appendix ruptures, she dies, there's nothing we can do.;appendicitis;['appendicitis'];appendicitis;100.0
House;95988;'cause he said kidney stones were boring.;kidney stones;['kidney stone', 'nephrolithiasis'];kidney stone;100.0
House;95990;Lots of sex could lead to urinary tract infection, which could lead to an infection-laced struvite kidney stone.;urinary tract infection;['urinary tract infection', 'recurrent uti'];urinary tract infection;100.0
House;95996;Nothing here that can break up a kidney stone.;kidney stone;['kidney stone', 'nephrolithiasis'];kidney stone;100.0
House;96026;If sound waves from the flaw detector break the egg it should safely dissolve your kidney stone.;kidney stone;['kidney stone', 'nephrolithiasis'];kidney stone;100.0
House;96051;Your kidney stone theory hinges on me having sex, but...;kidney stone;['kidney stone', 'nephrolithiasis'];kidney stone;100.0
House;96054;Struvite stones are possible in people who don't have sex.;Struvite stones;['kidney stone'];kidney stone;40.0
House;96083;Sounds like a kidney stone to me.;kidney stone;['kidney stone', 'nephrolithiasis'];kidney stone;100.0
House;96119;Means it's not a kidney stone.;kidney;['kidney disease', 'benign kidney tumor'];kidney disease;63.0
House;96130;Means you have a kidney problem.;kidney problem;['kidney trouble', 'renal problem'];kidney trouble;81.0
House;96139;A tumor in her lung or kidney that threw a clot to the other organ.;tumor;['tumor'];tumor;100.0
House;96140;And you're worried the tumor might overhear, realize we're on to it.;tumor;['tumor'];tumor;100.0
House;96141;Cancer's a hard diagnosis for patients even when they're not in the South Pole.;Cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;96144;Only if you count the tumor.;tumor;['tumor'];tumor;100.0
House;96208;How bad is the insomnia?;insomnia;['sleeplessness', 'terminal insomnia', 'chronic insomnia'];sleeplessness;12.0
House;96342;Based on this slide, you do not have cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;96357;That plus the two failing Kidneys points to autoimmune disease.;autoimmune disease;['autoimmune disease', 'autoimmunity'];autoimmune disease;100.0
House;96362;Like cancer before that, and a Kidney stone before.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;96368;We have a crew member here who has asthma.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0
House;96383;Especially that winter it was 70 below and I had dual Kidney failure.;Kidney failure;['kidney failure', 'renal impairment', 'kidney insufficiency'];kidney failure;100.0
House;96396;Before A.N.A. Testing, people had autoimmune diseases.;autoimmune diseases;['autoimmune disease', 'autoimmunity'];autoimmune disease;100.0
House;96401;If you have an autoimmune disease, your immune system will gorge itself on the damaged cells.;autoimmune disease;['autoimmune disease', 'autoimmunity'];autoimmune disease;100.0
House;96406;Not bending to your will makes me a hypocrite?;hypocrite;[];;
