origin;sent_id;sentence;BERN_extracted_ngram;MESHtoCUIs;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores;CHV_selection;CHV_substitution;sim_scores
House;109300;if there is a tumor, this test will show us;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;109319;Time course means we can rule out cancer and m.S.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;109359;Are known for causing seizures.;seizures;['C0036572', 'C0022333', 'C0751494', 'C0422852', 'C0494475', 'C0751495', 'C0234533', 'C0422854', 'C0422853', 'C0751496', 'C0422850', 'C0422855', 'C0270824', 'C0751056', 'C0270844', 'C0234535', 'C0751123', 'C4316903', 'C3495874', 'C4317123', 'C4317109', 'C0149958', 'C0751110', 'C4505436', 'C0270846', 'C4048158'];[['0000003335', '0000011162'], ['0000006984'], ['0000048444'], [], ['0000037375', '0000047060'], ['0000048445'], ['0000023350'], [], [], ['0000048446'], [], ['0000033119', '0000023378'], ['0000026537'], [], ['0000026539'], ['0000023351'], [], [], [], [], [], ['0000016745', '0000026538'], [], [], ['0000026540', '0000051899'], []];[['convulsion', 'seizure'], ['jacksonian seizures'], ['motor seizures'], [], ['grand mal seizures', 'generalized tonic-clonic seizure'], ['focal seizures'], ['generalized seizures'], [], [], ['sensory seizures'], [], ['vertiginous epilepsy', 'epileptic vertigo'], ['visual seizure'], [], ['tonic seizure'], ['clonic seizures'], [], [], [], [], [], ['cps', 'complex partial seizures'], [], [], ['atonic seizures', 'astatic seizure'], []];[[0.440231725, 0.69182286], [-1.0], [-1.0], [], [0.461434865, -1.0], [0.365919846], [-1.0], [], [], [-1.0], [], [-1.0, -1.0], [-1.0], [], [-1.0], [0.347113086], [], [], [], [], [], [0.487305629, 0.489335749], [], [], [-1.0, -1.0], []];['C0036572'];[['0000003335', '0000011162']];[['convulsion', 'seizure']];[[0.440231725, 0.69182286]];['C0036572'];[['0000003335', '0000011162']];[['convulsion', 'seizure']];[[0.440231725, 0.69182286]];['seizure', 'convulsion', 'complex partial seizures', 'cps', 'grand mal seizures', 'focal seizures', 'clonic seizures', 'jacksonian seizures', 'motor seizures', 'generalized tonic-clonic seizure', 'generalized seizures', 'sensory seizures', 'vertiginous epilepsy', 'epileptic vertigo', 'visual seizure', 'tonic seizure', 'atonic seizures', 'astatic seizure'];seizure;100.0
House;109363;Phase one indicated some risk of nausea,;nausea;['C0027497'];[['0000008525']];[['nausea']];[[0.615322466]];['C0027497', 'C1963179', 'C3829611', 'C4085222', 'C4085661', 'C4084796', 'C2984057', 'C4085862', 'C4255480'];[['0000008525'], []];[['nausea'], []];[[0.615322466], []];['C0027497'];[['0000008525']];[['nausea']];[[0.615322466]];['nausea'];nausea;100.0
House;109364;E.D., and insomnia.;insomnia;['C0917801', 'C0021603', 'C0751250', 'C0541798', 'C0751249', 'C0751252', 'C0349255', 'C0033139', 'C0270541', 'C0751251', 'C0393759'];[['0000052357'], [], [], ['0000038518'], ['0000048406'], [], [], [], [], [], []];[['sleeplessness'], [], [], ['terminal insomnia'], ['chronic insomnia'], [], [], [], [], [], []];[[0.24734722], [], [], [-1.0], [-1.0], [], [], [], [], [], []];['C0917801', 'C1963237', 'C4082202'];[['0000052357'], []];[['sleeplessness'], []];[[0.24734722], []];['C0917801'];[['0000052357']];[['sleeplessness']];[[0.24734722]];['sleeplessness', 'terminal insomnia', 'chronic insomnia'];sleeplessness;12.0
House;109378;Rapid detox risks arrhythmia,;arrhythmia;['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['Abnormal heart rhythms'];Abnormal heart rhythms;55.0
House;109501;If we can trigger the arrhythmia and identify it,;arrhythmia;['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['Abnormal heart rhythms'];Abnormal heart rhythms;55.0
House;109665;If there is a tumor, this test will show us...;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;109682;I'm not talking fever, here.;fever;['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['C0015967', 'C0424755'];[['0000005010', '0000022654', '0000022653'], ['0000033391']];[['fever', 'hyperthermic', 'feverish'], ['fever symptoms']];[[0.817293983, -1.0, -1.0], [0.54892969]];['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;109811;The experimental drugs cause an arrhythmia which causes low blood pressure.;arrhythmia;['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['Abnormal heart rhythms'];Abnormal heart rhythms;55.0
House;110088;But sars explains e cough, causes hypoperfusion, which explai it's perfect.;hypoperfusion;['C0035220'];[['0000010759']];[['respiratory distress syndrome']];[[0.640438118]];['C0442856'];[['0000035178']];[['hypoperfusion']];[[0.10259021]];['C0442856'];[['0000035178']];[['hypoperfusion']];[[0.10259021]];['hypoperfusion', 'respiratory distress syndrome'];hypoperfusion;100.0
House;110153;Plus schistocytes on her smear means it's dic, which means she's got cancer.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;110235;The ct confirmed gallstones.;gallstones;['C0008350'];[['0000002871']];[['gallstone disease']];[[-1.0]];['C0242216', 'C0008350', 'C0947622'];[['0000002871'], ['0000053171']];[['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [0.089529486]];['C0008350', 'C0242216', 'C0008350', 'C0242216', 'C0947622'];[['0000002871'], ['0000002871'], ['0000053171']];[['gallstone disease'], ['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [-1.0], [0.089529486]];['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0
House;110238;well, of course it's not gallstones.;gallstones;['C0008350'];[['0000002871']];[['gallstone disease']];[[-1.0]];['C0242216', 'C0008350', 'C0947622'];[['0000002871'], ['0000053171']];[['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [0.089529486]];['C0008350', 'C0242216', 'C0008350', 'C0242216', 'C0947622'];[['0000002871'], ['0000002871'], ['0000053171']];[['gallstone disease'], ['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [-1.0], [0.089529486]];['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0
House;110398;But SARS explains the cough, causes hypoperfusion, which explains the ischemic bowel.;hypoperfusion;['C0035220'];[['0000010759']];[['respiratory distress syndrome']];[[0.640438118]];['C0442856'];[['0000035178']];[['hypoperfusion']];[[0.10259021]];['C0442856'];[['0000035178']];[['hypoperfusion']];[[0.10259021]];['hypoperfusion', 'respiratory distress syndrome'];hypoperfusion;100.0
House;110536;Heads, it's gallstones.;gallstones;['C0008350'];[['0000002871']];[['gallstone disease']];[[-1.0]];['C0242216', 'C0008350', 'C0947622'];[['0000002871'], ['0000053171']];[['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [0.089529486]];['C0008350', 'C0242216', 'C0008350', 'C0242216', 'C0947622'];[['0000002871'], ['0000002871'], ['0000053171']];[['gallstone disease'], ['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [-1.0], [0.089529486]];['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0
House;110558;CT confirmed gallstones.;gallstones;['C0008350'];[['0000002871']];[['gallstone disease']];[[-1.0]];['C0242216', 'C0008350', 'C0947622'];[['0000002871'], ['0000053171']];[['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [0.089529486]];['C0008350', 'C0242216', 'C0008350', 'C0242216', 'C0947622'];[['0000002871'], ['0000002871'], ['0000053171']];[['gallstone disease'], ['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [-1.0], [0.089529486]];['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0
House;110659;I already had this conversation with Wilson.;Wilson;['C0019202', 'C1527352'];[['0000006060'], []];[['hepatolenticular degeneration'], []];[[0.310216034], []];[];[];[];[];[];[];[];[];['hepatolenticular degeneration'];hepatolenticular degeneration;13.0
House;110727;So the vicodin is my leash. but it won't give me enough relief for an escape back to plainsboro.;leash;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;110754;which means she's got cancer.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;110755;The belly pain toward a G.I. Tumor.;Tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651', 'C1578706', 'C3273930'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['tumor'];tumor;100.0
House;110787;of course it's not gallstones.;gallstones;['C0008350'];[['0000002871']];[['gallstone disease']];[[-1.0]];['C0242216', 'C0008350', 'C0947622'];[['0000002871'], ['0000053171']];[['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [0.089529486]];['C0008350', 'C0242216', 'C0008350', 'C0242216', 'C0947622'];[['0000002871'], ['0000002871'], ['0000053171']];[['gallstone disease'], ['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [-1.0], [0.089529486]];['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0
House;110977;So the vicodin is my leash.;leash;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;111067;Plus schistocytes on her smear means it's DIC, which means she's got cancer.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;111070;He wasn't looking for a tumor.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;111184;Heads it's gallstones, tails it's divisum.;gallstones;['C0008350'];[['0000002871']];[['gallstone disease']];[[-1.0]];['C0242216', 'C0008350', 'C0947622'];[['0000002871'], ['0000053171']];[['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [0.089529486]];['C0008350', 'C0242216', 'C0008350', 'C0242216', 'C0947622'];[['0000002871'], ['0000002871'], ['0000053171']];[['gallstone disease'], ['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [-1.0], [0.089529486]];['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0
House;111186;She's got gallstones.;gallstones;['C0008350'];[['0000002871']];[['gallstone disease']];[[-1.0]];['C0242216', 'C0008350', 'C0947622'];[['0000002871'], ['0000053171']];[['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [0.089529486]];['C0008350', 'C0242216', 'C0008350', 'C0242216', 'C0947622'];[['0000002871'], ['0000002871'], ['0000053171']];[['gallstone disease'], ['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [-1.0], [0.089529486]];['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0
House;111188;You figured out she's got gallstones?;gallstones;['C0008350'];[['0000002871']];[['gallstone disease']];[[-1.0]];['C0242216', 'C0008350', 'C0947622'];[['0000002871'], ['0000053171']];[['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [0.089529486]];['C0008350', 'C0242216', 'C0008350', 'C0242216', 'C0947622'];[['0000002871'], ['0000002871'], ['0000053171']];[['gallstone disease'], ['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [-1.0], [0.089529486]];['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0
House;111194;I asked the man to stop, polity.;polity;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;111227;He was driving recklessly through your comatose village.;comatose;['C0543874', 'C3489733'];[[], []];[[], []];[[], []];['C0009421', 'C2707410', 'C1547297'];[['0000003192']];[['coma']];[[0.454454647]];[];[];[];[];['coma'];coma;73.0
House;111230;The CT confirmed gallstones.;gallstones;['C0008350'];[['0000002871']];[['gallstone disease']];[[-1.0]];['C0242216', 'C0008350', 'C0947622'];[['0000002871'], ['0000053171']];[['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [0.089529486]];['C0008350', 'C0242216', 'C0008350', 'C0242216', 'C0947622'];[['0000002871'], ['0000002871'], ['0000053171']];[['gallstone disease'], ['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [-1.0], [0.089529486]];['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0
House;111236;It's not the gallstones.;gallstones;['C0008350'];[['0000002871']];[['gallstone disease']];[[-1.0]];['C0242216', 'C0008350', 'C0947622'];[['0000002871'], ['0000053171']];[['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [0.089529486]];['C0008350', 'C0242216', 'C0008350', 'C0242216', 'C0947622'];[['0000002871'], ['0000002871'], ['0000053171']];[['gallstone disease'], ['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [-1.0], [0.089529486]];['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0
House;111237;Well, of course it's not gallstones.;gallstones;['C0008350'];[['0000002871']];[['gallstone disease']];[[-1.0]];['C0242216', 'C0008350', 'C0947622'];[['0000002871'], ['0000053171']];[['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [0.089529486]];['C0008350', 'C0242216', 'C0008350', 'C0242216', 'C0947622'];[['0000002871'], ['0000002871'], ['0000053171']];[['gallstone disease'], ['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [-1.0], [0.089529486]];['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0
House;111238;Who thought it was gallstones?;gallstones;['C0008350'];[['0000002871']];[['gallstone disease']];[[-1.0]];['C0242216', 'C0008350', 'C0947622'];[['0000002871'], ['0000053171']];[['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [0.089529486]];['C0008350', 'C0242216', 'C0008350', 'C0242216', 'C0947622'];[['0000002871'], ['0000002871'], ['0000053171']];[['gallstone disease'], ['gallstone disease'], ['cholecystolithiasis']];[[-1.0], [-1.0], [0.089529486]];['gallstone disease', 'cholecystolithiasis'];gallstone disease;70.0
House;111430;She started vomiting as soon as we started the scan.;vomiting;['C0042963'];[['0000013085', '0000033611']];[['vomiting', 'vomiting symptoms']];[[0.636854311, -1.0]];['C0042963', 'C1963281', 'C4084766', 'C4084767', 'C4084768', 'C3898969', 'C4084769'];[['0000013085', '0000033611'], []];[['vomiting', 'vomiting symptoms'], []];[[0.636854311, -1.0], []];['C0042963'];[['0000013085', '0000033611']];[['vomiting', 'vomiting symptoms']];[[0.636854311, -1.0]];['vomiting', 'vomiting symptoms'];vomiting;100.0
House;111434;I already had this conversation with Wilson... just go with it.;Wilson;['C0019202', 'C1527352'];[['0000006060'], []];[['hepatolenticular degeneration'], []];[[0.310216034], []];[];[];[];[];[];[];[];[];['hepatolenticular degeneration'];hepatolenticular degeneration;13.0
House;111464;It's been pressing directly on her addiction center.;addiction;[];[];[];[];['C0085281'];[['0000015539']];[['addiction']];[[0.838826485]];['C0085281'];[['0000015539']];[['addiction']];[[0.838826485]];['addiction'];addiction;100.0
House;111481;I spoke with Cuddy.;Cuddy;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;111600;THAT ONE WAS.;WAS;['C0043194'];[['0000013173']];[['wiskott-aldrich syndrome']];[[0.464945834]];['C1565156', 'C1421478', 'C0043194'];[['0000013173']];[['wiskott-aldrich syndrome']];[[0.464945834]];[];[];[];[];['wiskott-aldrich syndrome'];wiskott-aldrich syndrome;0.0
House;111743;MEANS SHE'S A CANDIDATE FOR ATHEROSCLEROSIS.;ATHEROSCLEROSIS;[];[];[];[];['C0004153', 'C0003850'];[['0000001558'], ['0000001458']];[['atherosclerosis'], ['arteriosclerosis']];[[0.409358404], [0.279370463]];['C0004153'];[['0000001558']];[['atherosclerosis']];[[0.409358404]];['atherosclerosis', 'arteriosclerosis'];atherosclerosis;100.0
House;112006;DIDN'T NEED THIRTEEN HERE FOR THAT.;DIDN;[];[];[];[];[];[];[];[];[];[];[];[];[];;
House;112443;No, she's not, and she has no history of hypertension.;hypertension;['C0020538'];[['0000006443', '0000015800', '0000023476']];[['high blood pressure disorder', 'high blood pressure', 'high blood pressure disorder']];[[-1.0, 0.943996111, -1.0]];['C0020538', 'C1963138'];[['0000006443', '0000015800', '0000023476'], []];[['high blood pressure disorder', 'high blood pressure', 'high blood pressure disorder'], []];[[-1.0, 0.943996111, -1.0], []];['C0020538', 'C1963138'];[['0000006443', '0000015800', '0000023476'], []];[['high blood pressure disorder', 'high blood pressure', 'high blood pressure disorder'], []];[[-1.0, 0.943996111, -1.0], []];['high blood pressure', 'high blood pressure disorder'];high blood pressure;37.0
House;112507;Patient's dad had bypass surgery, means she's a candidate for atherosclerosis, she needs an ultrasound.;atherosclerosis;[];[];[];[];['C0004153', 'C0003850'];[['0000001558'], ['0000001458']];[['atherosclerosis'], ['arteriosclerosis']];[[0.409358404], [0.279370463]];['C0004153'];[['0000001558']];[['atherosclerosis']];[[0.409358404]];['atherosclerosis', 'arteriosclerosis'];atherosclerosis;100.0
House;112514;You know that my mom has Alzheimer's.;Alzheimer's;['C0002395', 'C0011265', 'C0750901', 'C0494463', 'C0750900', 'C0276496', 'C0546126'];[['0000000965', '0000049799'], ['0000003683'], ['0000048366'], [], [], ['0000026938'], []];"[[""Alzheimer's disease"", 'alzheimers dementia'], ['presenile dementia'], ['presenile alzheimer dementia'], [], [], ['familial alzheimer disease'], []]";[[0.590454007, -1.0], [-1.0], [-1.0], [], [], [-1.0], []];[];[];[];[];[];[];[];[];"[""Alzheimer's disease"", 'alzheimers dementia', 'presenile dementia', 'presenile alzheimer dementia', 'familial alzheimer disease']";Alzheimer's disease;72.0
House;112522;A move, a little wheeze, whatever you thought was in my pocket instead of your inhaler.;wheeze;['C0034642', 'C0032230', 'C0035234', 'C0035508', 'C0038450', 'C0043144'];[['0000010564'], ['0000009852'], ['0000010869'], ['0000011779'], ['0000013155']];[['lung crackles'], ['pleural rub'], ['rhonchi'], ['stridor'], ['wheezing']];[[-1.0], [-1.0], [0.093898188], [0.145819792], [0.311179454]];['C0043144'];[['0000013155']];[['wheezing']];[[0.311179454]];['C0043144'];[['0000013155']];[['wheezing']];[[0.311179454]];['wheezing', 'stridor', 'rhonchi', 'lung crackles', 'pleural rub'];wheezing;100.0
House;112563;That could signal autoimmune or some kind of dystrophy as the underlying cause.;autoimmune;['C0004364'];[['0000001603', '0000001605']];[['autoimmune disease', 'autoimmunity']];[[0.862120313, 0.530380753]];['C0443146'];[['0000027907', '0000035225']];[['autoimmune reactions', 'autoimmune']];[[-1.0, 0.530380753]];['C0443146'];[['0000027907', '0000035225']];[['autoimmune reactions', 'autoimmune']];[[-1.0, 0.530380753]];['autoimmune', 'autoimmune reactions', 'autoimmune disease', 'autoimmunity'];autoimmune;100.0
House;112576;The patient was undergoing a routine surgery for RTA.;RTA;['C0001126', 'C0268435', 'C1704380'];[['0000000636'], ['0000026308', '0000050601'], ['0000025239', '0000057848']];[['renal tubular acidosis'], ['proximal renal tubular acidosis', 'proximal rta'], ['distal renal tubular acidosis', 'hypokalemic distal renal tubular acidosis']];[[0.345166168], [-1.0, -1.0], [-1.0, -1.0]];['C0001126', 'C1419304', 'C1428415', 'C3889271'];[['0000000636']];[['renal tubular acidosis']];[[0.345166168]];['C0001126'];[['0000000636']];[['renal tubular acidosis']];[[0.345166168]];['renal tubular acidosis', 'proximal renal tubular acidosis', 'proximal rta', 'distal renal tubular acidosis', 'hypokalemic distal renal tubular acidosis'];renal tubular acidosis;25.0
House;112620;That's indicative of a disease called LAM.;LAM;[];[];[];[];['C0751674', 'C0065041', 'C1706236', 'C1710331', 'C0694894', 'C0694895', 'C0209738', 'C4284314', 'C0023467'];[['0000048475'], ['0000007348', '0000007343', '0000050375']];[['lymphangioleiomyomatosis'], ['acute nonlymphocytic leukemia (ANLL)', 'acute myelogenous leukemia (AML)', 'non-lymphoblastic leukemia acute']];[[0.089529486], [-1.0, -1.0, -1.0]];[];[];[];[];['lymphangioleiomyomatosis', 'acute nonlymphocytic leukemia (ANLL)', 'acute myelogenous leukemia (AML)', 'non-lymphoblastic leukemia acute'];acute nonlymphocytic leukemia (ANLL);18.0
House;112670;Her asthma inhaler did the same for you, wiped out your mouth's immune system.;asthma;['C0004096'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['C0004096', 'C2984299'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['C0004096'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['asthma', 'bronchitic asthma'];asthma;100.0
House;112705;Well, then it's epilepsy.;epilepsy;['C0086237', 'C0014544', 'C0236018', 'C0751111'];[[], ['0000004556'], ['0000023661'], []];[[], ['epilepsy'], ['aura'], []];[[], [0.564360877], [0.309921202], []];['C0014544'];[['0000004556']];[['epilepsy']];[[0.564360877]];['C0014544'];[['0000004556']];[['epilepsy']];[[0.564360877]];['epilepsy', 'aura'];epilepsy;100.0
House;112752;Nine hours is a lot of time to be out for a mini stroke.;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
House;112767;Check his home for toxins and his sinuses for thrombosises.;thrombosises;[];[];[];[];[];[];[];[];['C0040053', 'C2586211'];[['0000012227', '0000058002'], []];[['thrombosis', 'thrombosis'], []];[[0.411196147, 0.411196147], []];['thrombosis'];thrombosis;95.0
House;112828;Sleepwalking's not a diagnosis.;Sleepwalking;['C0037672'];[['0000011529']];[['sleepwalking']];[[0.233373675]];['C0037672'];[['0000011529']];[['sleepwalking']];[[0.233373675]];['C0037672'];[['0000011529']];[['sleepwalking']];[[0.233373675]];['sleepwalking'];sleepwalking;100.0
House;112830;As long as we can't figure out why-- stress-induced insomnia.;insomnia;['C0917801', 'C0021603', 'C0751250', 'C0541798', 'C0751249', 'C0751252', 'C0349255', 'C0033139', 'C0270541', 'C0751251', 'C0393759'];[['0000052357'], [], [], ['0000038518'], ['0000048406'], [], [], [], [], [], []];[['sleeplessness'], [], [], ['terminal insomnia'], ['chronic insomnia'], [], [], [], [], [], []];[[0.24734722], [], [], [-1.0], [-1.0], [], [], [], [], [], []];['C0917801', 'C1963237', 'C4082202'];[['0000052357'], []];[['sleeplessness'], []];[[0.24734722], []];['C0917801'];[['0000052357']];[['sleeplessness']];[[0.24734722]];['sleeplessness', 'terminal insomnia', 'chronic insomnia'];sleeplessness;12.0
House;112833;Could be some sort of narcolepsy.;narcolepsy;['C0027404', 'C0751362'];[['0000008486'], ['0000002518']];[['excessive uncontrollable daytime sleepiness'], ['narcolepsy with cataplexy']];[[-1.0], [-1.0]];['C0027404'];[['0000008486']];[['excessive uncontrollable daytime sleepiness']];[[-1.0]];['C0027404'];[['0000008486']];[['excessive uncontrollable daytime sleepiness']];[[-1.0]];['excessive uncontrollable daytime sleepiness', 'narcolepsy with cataplexy'];excessive uncontrollable daytime sleepiness;30.0
House;112964;Coke explains the narcolepsy.;narcolepsy;['C0027404', 'C0751362'];[['0000008486'], ['0000002518']];[['excessive uncontrollable daytime sleepiness'], ['narcolepsy with cataplexy']];[[-1.0], [-1.0]];['C0027404'];[['0000008486']];[['excessive uncontrollable daytime sleepiness']];[[-1.0]];['C0027404'];[['0000008486']];[['excessive uncontrollable daytime sleepiness']];[[-1.0]];['excessive uncontrollable daytime sleepiness', 'narcolepsy with cataplexy'];excessive uncontrollable daytime sleepiness;30.0
